﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1yoO94wPL8khknS04ltxkn","Wicked Games","Parra for Cuva, Anna Naklab","Wicked Games","1","1","195213","spotify:user:124275045","2019-01-19T17:38:47Z"
"spotify:track:5bum4HbCDFoB9wpsc0sQky","Space Cowboy","Kacey Musgraves","Golden Hour","1","7","216280","spotify:user:124275045","2019-01-20T17:58:08Z"
"spotify:track:6xhhRzItPppQkzyLFAmjw8","J'Attendrai","Tino Rossi","The Most Beautiful Songs Of Tino Rossi (Les Plus Belles Chansons De Tino Rossi)","1","2","178280","spotify:user:124275045","2019-01-20T23:38:57Z"
"spotify:track:3EIc4WUSiaUQvBXgORwWM9","One Dance","Broods","triple j Like A Version","1","11","196080","spotify:user:124275045","2019-01-21T00:39:48Z"
"spotify:track:1BV7zwJfiUiT3aWr8RFJr2","When You Were Young","Press Club","When You Were Young (triple j Like A Version)","1","1","217594","spotify:user:124275045","2019-01-21T00:44:13Z"
"spotify:track:7kHU3Re5YQd45PLwGRbGvE","Islands","Shakira","Sale el Sol","1","10","162893","spotify:user:124275045","2019-01-21T01:33:15Z"
"spotify:local:The+Killers:Spaceman+CDM:Four+Winds:237","Four Winds","The Killers","Spaceman CDM","0","0","237000","spotify:user:124275045","2019-01-21T02:17:25Z"
"spotify:track:0osBWMCpbGSGj5FVDzCTvy","Rather Be","Jasmine Thompson","Another Bundle of Tantrums","1","4","247816","spotify:user:124275045","2019-01-21T02:30:31Z"
"spotify:track:2hUyNUvpSlNBmYKCUNCLu5","Perfect Places - Live From BBC Radio 2","First Aid Kit","Live From BBC Radio 2","1","1","218760","spotify:user:124275045","2019-01-21T02:32:08Z"
"spotify:track:11bD1JtSjlIgKgZG2134DZ","Chasing Cars","Snow Patrol","Eyes Open","1","3","267933","spotify:user:124275045","2019-01-21T02:38:32Z"
"spotify:track:3FtkFLmplS7GGPFMIQ0dSR","Be Mine!","Robyn","Robyn","1","6","208600","spotify:user:124275045","2019-01-21T02:52:30Z"
"spotify:track:5kXDF4OmM5COyeo6z97nEk","Harmony Hall","Vampire Weekend","Harmony Hall / 2021","1","1","308733","spotify:user:124275045","2019-01-24T17:44:55Z"
"spotify:track:7D3fFG8XtOI7v0pD2fUmsr","2021","Vampire Weekend","Harmony Hall / 2021","1","2","98346","spotify:user:124275045","2019-01-24T17:50:27Z"
"spotify:track:7kV3Odec6JoabGwNuGTHFL","Everything Is Free (feat. Flock of Dimes)","Sylvan Esso, Flock of Dimes","Don't Dream It's Over / Everything Is Free","1","2","257755","spotify:user:124275045","2019-01-26T16:12:04Z"
