﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1u0l8zWpQeMYStFkc2mLD7","Everywhere","Michelle Branch","The Spirit Room (U.S. Version)","1","1","214826","spotify:user:124275045","2018-04-01T23:35:52Z"
"spotify:local:Grimes:Art+Angels:California:198","California","Grimes","Art Angels","0","0","198000","spotify:user:124275045","2018-04-02T17:27:59Z"
"spotify:track:5eM6Rrk8rwLpUhrh7Kk5R1","California","Joni Mitchell","Blue","1","6","230226","spotify:user:124275045","2018-04-02T17:28:03Z"
"spotify:track:4F6ihtOUcj1uLWdSkc1RzG","This Woman's Work","Kate Bush","The Sensual World","1","10","214000","spotify:user:124275045","2018-04-04T16:05:41Z"
"spotify:track:6C5xDvn42YYdohvSEjsoP2","The Jungle Line","Joni Mitchell","The Hissing Of Summer Lawns","1","2","264400","spotify:user:124275045","2018-04-04T16:05:44Z"
"spotify:track:4PxzGOH79jcmmldKgoI9sB","I Wish I Was the Moon","Neko Case","Blacklisted","1","11","214733","spotify:user:124275045","2018-04-04T16:10:39Z"
"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Running Up That Hill (A Deal With God)","Kate Bush","Hounds Of Love","1","1","298933","spotify:user:124275045","2018-04-09T15:03:03Z"
"spotify:track:00B7TZ0Xawar6NZ00JFomN","Best Life (feat. Chance The Rapper)","Cardi B, Chance the Rapper","Invasion of Privacy","1","6","284855","spotify:user:124275045","2018-04-06T16:11:23Z"
"spotify:track:2U2Z1IXnmJIvlknWizFykZ","High Horse","Kacey Musgraves","Golden Hour","1","11","213693","spotify:user:124275045","2018-04-09T16:17:02Z"
"spotify:track:7B1rQSwng82S0DOtqqSNMq","Baby I'm Dyin'","Lolawolf","Baby I'm Dyin'","1","1","194886","spotify:user:124275045","2018-04-09T16:43:20Z"
"spotify:track:4YgQ39RVJf77r42hkBolRJ","Weirder in Here","Deptford Goth","Weirder in Here","1","1","198734","spotify:user:124275045","2018-04-09T16:59:41Z"
"spotify:track:0LaPRBhjDzPnhVTsipUZgT","The Road","Lydia Ainsworth","Darling of the Afterglow","1","1","220013","spotify:user:124275045","2018-04-09T17:03:21Z"
"spotify:track:4qoYyiHeJT50hGtPffzrQc","Ava","Le Son","Ava","1","1","254000","spotify:user:124275045","2018-04-09T17:08:26Z"
"spotify:track:1dmeXS21t9WV6d3Fm5mxTi","Do I Wanna Know?","CHVRCHES","triple j Like A Version","1","2","258159","spotify:user:124275045","2018-04-09T17:08:57Z"
