﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:79GsUxLyzxgnN4I1E11dtO","Make Me Feel","Janelle Monáe","Make Me Feel","1","1","194230","spotify:user:124275045","2018-03-01T16:58:01Z"
"spotify:track:1tAoLzNNXRabfHHzSqdk3R","Django Jane","Janelle Monáe","Django Jane","1","1","193506","spotify:user:124275045","2018-03-01T16:58:01Z"
"spotify:track:1ljzHUgt2SU2ADkhfa9eBC","Tightrope - feat. Big Boi","Janelle Monáe","The ArchAndroid","1","7","262586","spotify:user:124275045","2018-03-01T16:58:05Z"
"spotify:track:5al9is1AQnaI3lTi20DUG6","Cold War","Janelle Monáe","The ArchAndroid","1","6","203626","spotify:user:124275045","2018-03-01T17:05:42Z"
"spotify:track:0ak9xScGzG7JaA1BUlLb7S","Severed","The Decemberists","Severed","1","1","243800","spotify:user:124275045","2018-03-01T17:06:24Z"
"spotify:track:7bUcBztfGqO7cSI2gMZeCI","Opps (with Yugen Blakrok)","Vince Staples, Yugen Blakrok","Black Panther The Album Music From And Inspired By","1","5","180893","spotify:user:124275045","2018-03-01T17:06:30Z"
"spotify:track:2tPcTFiQF9MbVUyjZ3zDhA","Paramedic!","SOB X RBE","Black Panther The Album Music From And Inspired By","1","7","219306","spotify:user:124275045","2018-03-01T17:06:30Z"
"spotify:track:7I7JbDv63ZJJsSi24DyJrz","Dancing With Our Hands Tied","Taylor Swift","reputation","1","11","211506","spotify:user:124275045","2018-03-01T17:06:32Z"
"spotify:track:69vzkewKl2LPquyEiqD8BB","Electric Lady [feat. Solange]","Janelle Monáe, Roman GianArthur, Solange","The Electric Lady","1","4","308893","spotify:user:124275045","2018-03-01T17:06:35Z"
"spotify:track:1qXjolYMICsnISl8xZAbA2","Perfect Places","Lorde","Melodrama","1","11","221874","spotify:user:124275045","2018-03-01T17:06:47Z"
"spotify:track:67352yf69i1XT9P1QlFroj","Rose Parade","Elliott Smith","Either/Or","1","7","208466","spotify:user:124275045","2018-03-01T17:07:16Z"
"spotify:track:45Egmo7icyopuzJN0oMEdk","Love Lies (with Normani)","Khalid, Normani","Love Lies (with Normani)","1","1","201707","spotify:user:124275045","2018-03-01T17:54:01Z"
"spotify:track:3nbi8TqJu1eLHYWJefcJp4","Do My Thing","Estelle, Janelle Monáe","All of Me","1","15","208226","spotify:user:124275045","2018-03-03T15:21:20Z"
"spotify:track:3kR1DF3AAFCzOtzMIErJ4H","Foreigner's God","Hozier","Hozier","1","12","225226","spotify:user:124275045","2018-03-09T16:40:37Z"
"spotify:track:4rc6aeLJCWqZ3GBW5rU1P1","Rill Rill","Sleigh Bells","Treats","1","7","229893","spotify:user:124275045","2018-03-13T14:59:43Z"
"spotify:track:45PgAspYxb3TuShNGlH2AZ","Real Thing","Stars","There Is No Love In Fluorescent Light","1","7","214160","spotify:user:124275045","2018-03-13T15:19:44Z"
"spotify:track:0upLyFR8Rr52ZpMp5esQoq","You Really Got Me - 2015 Remaster","Van Halen","Van Halen (Remastered)","1","3","156146","spotify:user:124275045","2018-03-19T16:49:50Z"
"spotify:track:3KhF2YiNpJvGpfiCW45R6D","Runnin' with the Devil - 2015 Remaster","Van Halen","Van Halen (Remastered)","1","1","214960","spotify:user:124275045","2018-03-19T16:49:53Z"
"spotify:track:6qWHb2VdIk15XUPLqXhSWB","CORRESPONDENCE: Who Really Needs Who","Jens Lekman","CORRESPONDENCE: Who Really Needs Who","1","1","254875","spotify:user:124275045","2018-03-20T14:15:05Z"
"spotify:track:5tdKaKLnC4SgtDZ6RlWeal","How Will I Know","Whitney Houston","Whitney Houston","1","6","275533","spotify:user:124275045","2018-03-20T14:45:23Z"
"spotify:track:4knVifz5rbSe6vHjBD3tPd","The Boy With The Arab Strap","Belle & Sebastian","The Boy With The Arab Strap","1","9","314173","spotify:user:124275045","2018-03-25T16:41:02Z"
"spotify:track:6X1BxLkiqI55VnlgQKMdDD","Meadowlarks","Fleet Foxes","Fleet Foxes","1","9","191573","spotify:user:124275045","2018-03-26T15:52:21Z"
"spotify:track:63ouCvRO1W9dpCl4D9Iotz","Heroes","Janelle Monáe","Heroes (Pepsi Beats Of The Beautiful Game)","1","1","199680","spotify:user:124275045","2018-03-26T16:51:20Z"
"spotify:track:4JRem7xHp2l0kmUvt9zCKu","Golden Years - 2016 Remastered Version","David Bowie","Station To Station (2016 Remastered Version)","1","2","243280","spotify:user:124275045","2018-03-26T17:04:38Z"
"spotify:track:4bXCcoesMt8u99xMsbLr9U","Clean","Taylor Swift","1989 (Deluxe Edition)","1","13","271000","spotify:user:124275045","2018-03-27T22:37:48Z"
"spotify:local:Grimes:Art+Angels:California:198","California","Grimes","Art Angels","0","0","198000","spotify:user:124275045","2018-04-02T17:27:58Z"
"spotify:track:5eM6Rrk8rwLpUhrh7Kk5R1","California","Joni Mitchell","Blue","1","6","230226","spotify:user:124275045","2018-04-02T17:28:02Z"
"spotify:track:5BYSdRAQ9z91icF1uIXGue","Los Angeles, I'm Yours","The Decemberists","Her Majesty The Decemberists","1","3","257640","spotify:user:124275045","2018-04-02T17:28:12Z"
