﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:68gzf3AleOyt4NlKwpV0MY","Kids","Kyle Dixon & Michael Stein","Stranger Things, Vol. 1 (A Netflix Original Series Soundtrack)","1","2","158000","spotify:user:124275045","2016-09-13T15:33:39Z"
"spotify:track:6DWrIR5yIbe95e3lZDiuDD","Urge For Going","Joni Mitchell","Hits","1","1","308013","spotify:user:124275045","2016-09-05T16:26:46Z"
"spotify:track:5Z1U0knfYnsfvZycgDeOiC","Big Jet Plane","Angus & Julia Stone","Down The Way","1","4","239146","spotify:user:124275045","2016-09-06T15:13:19Z"
"spotify:track:4BmtCb6sdMqECAItGmFDvU","Knife","Grizzly Bear","Yellow House","1","3","314413","spotify:user:124275045","2016-09-06T15:13:42Z"
"spotify:track:7coTAtkOt51UBjs9pAO11X","Vessels","Julien Baker","Sprained Ankle","1","8","266097","spotify:user:124275045","2016-09-06T15:14:08Z"
"spotify:track:1mQpK73Pm5cc9Kg3Qm4RtE","First Time","Carly Rae Jepsen","EMOTION SIDE B","1","1","215800","spotify:user:124275045","2016-09-06T15:12:26Z"
"spotify:track:63wlUcpD7LiFbBueVQAis7","Skinny Love - TEEMID Remix","Birdy","Skinny Love Remixes","1","2","216000","spotify:user:124275045","2016-09-06T15:14:27Z"
"spotify:track:5tLXA5R8DlzSHYDMwil1AB","WILD","Troye Sivan","WILD","1","1","227871","spotify:user:124275045","2016-09-06T15:16:01Z"
"spotify:track:5YqpHuXpFjDVZ7tY1ClFll","Heartbeats","José González","Veneer","1","4","161680","spotify:user:124275045","2016-09-06T15:14:56Z"
"spotify:track:1zR1eVo6oJI3fvIP0b47QQ","Cicadas And Gulls","Feist","Metals","1","10","196160","spotify:user:124275045","2016-09-06T15:15:50Z"
"spotify:track:17zgDzEjXZD8jeS61s1l99","Vision (O Euchari In Leta Via)","Hildegard von Bingen, Richard Souther","Vision / The Music Of Hildegard Von Bingen","1","3","219506","spotify:user:124275045","2016-09-24T00:00:13Z"
"spotify:track:60KfHljKfxE0bQkJackTFT","Strong","London Grammar","If You Wait (Deluxe)","1","6","265613","spotify:user:124275045","2016-09-06T15:16:39Z"
"spotify:track:4D0R0cPruef7gbtp91aFVT","Drawn to the Blood","Sufjan Stevens","Carrie & Lowell","1","4","198478","spotify:user:124275045","2016-09-06T15:17:16Z"
"spotify:track:1jJci4qxiYcOHhQR247rEU","Kids","MGMT","Oracular Spectacular","1","5","302840","spotify:user:124275045","2016-09-21T14:03:06Z"
"spotify:track:0kwuKfWntoGh0EWyYb7Mpf","Stranger Things","Kyle Dixon & Michael Stein","Stranger Things, Vol. 1 (A Netflix Original Series Soundtrack)","1","1","67520","spotify:user:124275045","2016-09-13T15:31:42Z"
"spotify:track:6eaz9tmnTImTVxp8c9IB7Y","Black Lemon","Generationals","Alix","1","1","234413","spotify:user:124275045","2016-09-13T15:56:42Z"
"spotify:track:3SVAN3BRByDmHOhKyIDxfC","Karma Police","Radiohead","OK Computer","1","6","264066","spotify:user:124275045","2016-09-13T21:36:47Z"
"spotify:track:2pA4ip3VIEVcIa3qE02oAX","10,000 Emerald Pools","BØRNS","Dopamine","1","1","174693","spotify:user:124275045","2016-09-16T18:48:18Z"
"spotify:track:4nwc1TRYSEBLYNcYlZBBd2","Chan Chan","Buena Vista Social Club","Buena Vista Social Club","1","1","257213","spotify:user:124275045","2016-09-21T01:31:36Z"
"spotify:track:3ob3VoZ5ubt4ETdyhKbxsE","Song To The Mother (O Viridissima Virga)","Hildegard von Bingen, Emily Van Evera, Sister Germaine Fritz, Richard Souther","Vision / The Music Of Hildegard Von Bingen","1","4","202026","spotify:user:124275045","2016-09-24T00:07:53Z"
