﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4wTMBYRE6xVTIUQ6fEudsJ","Take Care","Drake, Rihanna","Take Care (Deluxe)","1","5","277386","spotify:user:124275045","2015-02-14T19:42:50Z"
"spotify:local:Taylor+Swift:1989+%28Deluxe%29:How+You+Get+the+Girl:247","How You Get the Girl","Taylor Swift","1989 (Deluxe)","0","0","247000","spotify:user:124275045","2015-02-02T00:11:15Z"
"spotify:track:2LTCcb1zjqrgcd27e7dS9h","Plans","Marika Hackman","That Iron Taste","1","6","218346","spotify:user:124275045","2015-02-02T00:10:01Z"
"spotify:track:0ITwTSwgsqcPtRBeNYe9yy","Head Underwater","Jenny Lewis","The Voyager","1","1","248160","spotify:user:124275045","2015-02-02T00:09:51Z"
"spotify:track:21epDIFWbHX8SVlDWpTJDC","Carolina Low","The Decemberists","What A Terrible World, What A Beautiful World","1","8","204906","spotify:user:124275045","2015-02-02T00:09:54Z"
"spotify:track:76BWRxjtRHUuWY1mJUrcC9","24-25","Kings of Convenience","Declaration Of Dependence","1","1","218266","spotify:user:124275045","2015-02-02T00:09:58Z"
"spotify:track:0qNrKrghOyGtoXzjGBc14a","I Won't Back Down","Tom Petty","Greatest Hits","1","12","175373","spotify:user:124275045","2015-02-02T00:10:03Z"
"spotify:track:3vqHCEFblnz1vIbWs7T0Qr","Winter","Daughter","If You Leave","1","1","283400","spotify:user:124275045","2015-02-02T00:10:36Z"
"spotify:track:03j2dl7r3hud5V7uoVsnJQ","The Wrong Year","The Decemberists","What A Terrible World, What A Beautiful World","1","7","233013","spotify:user:124275045","2015-02-02T00:10:43Z"
"spotify:local:Taylor+Swift:1989+%28Deluxe%29:Clean:271","Clean","Taylor Swift","1989 (Deluxe)","0","0","271000","spotify:user:124275045","2015-02-02T00:11:19Z"
"spotify:track:4rmPQGwcLQjCoFq5NrTA0D","Uptown Funk","Mark Ronson, Bruno Mars","Uptown Funk","1","1","270626","spotify:user:124275045","2015-02-02T00:12:53Z"
"spotify:track:7J4gq1xNP3IsG6lDk0eSa7","Take Me to Church","Hozier","Take Me to Church EP","1","1","241586","spotify:user:124275045","2015-02-02T00:13:21Z"
"spotify:track:6GmUVqe73u5YRfUUynZK6I","Let Her Go","Passenger","All the Little Lights","1","2","252733","spotify:user:124275045","2015-02-11T23:41:22Z"
"spotify:track:5qjhTlvBhulflfQD18xBIr","Your Arms Around Me","Jens Lekman","Night Falls Over Kortedala","1","8","302573","spotify:user:124275045","2015-02-14T19:42:08Z"
