﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2U2Z1IXnmJIvlknWizFykZ","High Horse","Kacey Musgraves","Golden Hour","1","11","213693","spotify:user:124275045","2018-05-02T19:01:10Z"
"spotify:track:5nASGGi1QarKyMmGg2fhaB","Pynk (feat. Grimes)","Janelle Monáe, Grimes","Pynk","1","1","240426","spotify:user:124275045","2018-05-02T19:01:23Z"
"spotify:track:6fs0jwmypt5iODjY0c8niY","Make Me Feel","Janelle Monáe","Pynk","1","2","194230","spotify:user:124275045","2018-05-02T19:01:23Z"
"spotify:track:2Yl4OmDby9iitgNWZPwxkd","Be Careful","Cardi B","Invasion of Privacy","1","5","210787","spotify:user:124275045","2018-05-02T19:01:23Z"
"spotify:track:1vBeIXlzbAieGoDqInav5j","Money Bag","Cardi B","Invasion of Privacy","1","9","229004","spotify:user:124275045","2018-05-02T19:01:23Z"
"spotify:track:6KBYefIoo7KydImq1uUQlL","Bodak Yellow","Cardi B","Invasion of Privacy","1","4","223712","spotify:user:124275045","2018-05-02T19:01:23Z"
"spotify:track:5hzCPVMMKDR2AuVQ5IX5Uq","Keep It Out","Half Waif","Keep It Out","1","1","213525","spotify:user:124275045","2018-05-02T19:01:27Z"
"spotify:track:6ollJVvHzNKiC7Ac1rZv3t","Torches","Half Waif","Torches","1","1","193379","spotify:user:124275045","2018-05-02T19:01:27Z"
"spotify:track:2KnkPKDFlDruYTdoYX31bt","Lavender Burning","Half Waif","Lavender","1","1","200705","spotify:user:124275045","2018-05-02T19:01:27Z"
"spotify:track:5Yfq9uugLFchtFymQQWxgt","I Got The Juice (feat. Pharrell Williams)","Janelle Monáe, Pharrell Williams","Dirty Computer","1","9","226287","spotify:user:124275045","2018-05-02T19:01:27Z"
"spotify:track:5KE6acpiakjqiIskbWVfxB","Americans","Janelle Monáe","Dirty Computer","1","14","246357","spotify:user:124275045","2018-05-02T19:01:27Z"
"spotify:track:1Z2MfAx1nJ09NzGjodnvRW","Screwed (feat. Zoë Kravitz)","Janelle Monáe, Zoë Kravitz","Dirty Computer","1","5","302491","spotify:user:124275045","2018-05-02T19:01:27Z"
"spotify:track:06EAtSDu3KSoi4fbA3ZjoB","Crazy, Classic, Life","Janelle Monáe","Dirty Computer","1","2","286626","spotify:user:124275045","2018-05-02T19:01:27Z"
"spotify:track:5Fw17rh1qEC6YoT32BijNI","Take A Byte","Janelle Monáe","Dirty Computer","1","3","247253","spotify:user:124275045","2018-05-02T19:01:27Z"
"spotify:track:7B1rQSwng82S0DOtqqSNMq","Baby I'm Dyin'","Lolawolf","Baby I'm Dyin'","1","1","194886","spotify:user:124275045","2018-05-02T19:06:06Z"
"spotify:track:0LaPRBhjDzPnhVTsipUZgT","The Road","Lydia Ainsworth","Darling of the Afterglow","1","1","220013","spotify:user:124275045","2018-05-02T19:12:30Z"
"spotify:track:50GxesY5I0YSRt9nM9Psyl","Warning Intruders","Rostam","Half-Light","1","12","211480","spotify:user:124275045","2018-05-06T18:19:52Z"
"spotify:track:2xWx7P6Y6oV1L3e9EKN02V","Sumer","Rostam","Half-Light","1","1","215733","spotify:user:124275045","2018-05-07T15:45:16Z"
"spotify:track:5F5lmpwXkxAJtvZqEguTRo","Love Is A Wild Thing","Kacey Musgraves","Golden Hour","1","6","256146","spotify:user:124275045","2018-05-09T19:42:00Z"
