﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1ZbCtBu49bZ3We2GjFegX1","O The Wind And Rain","Peggy Seeger","Bring Me Home","1","11","274840","spotify:user:124275045","2016-10-01T22:43:39Z"
"spotify:track:05oETzWbd4SI33qK2gbJfR","Rhiannon","Fleetwood Mac","Fleetwood Mac","1","4","252773","spotify:user:124275045","2016-10-01T22:41:44Z"
"spotify:track:2bbhyUWJ5VjdfI3P4PRLu2","Samson","Regina Spektor","Begin To Hope (Special Edition)","1","3","189335","spotify:user:124275045","2016-10-01T22:41:52Z"
"spotify:track:68gzf3AleOyt4NlKwpV0MY","Kids","Kyle Dixon & Michael Stein","Stranger Things, Vol. 1 (A Netflix Original Series Soundtrack)","1","2","158000","spotify:user:124275045","2016-10-01T22:42:17Z"
"spotify:track:1rFclTe9JvoAg9BplVrfRX","Tam Lin","Fairport Convention","Liege And Lief","1","7","431773","spotify:user:124275045","2016-10-01T22:43:33Z"
"spotify:track:1IW90HDZZg8HtmngnhmVYU","Neighborhood #4 (7 Kettles)","Arcade Fire","Funeral","1","5","289733","spotify:user:124275045","2016-10-01T23:15:34Z"
"spotify:track:6txWz9UapYHVxEd7dDIHXT","No Rain","Blind Melon","Blind Melon","1","7","217106","spotify:user:124275045","2016-10-03T23:24:47Z"
"spotify:track:2QhURnm7mQDxBb5jWkbDug","Don't Panic","Coldplay","Parachutes","1","1","136866","spotify:user:124275045","2016-10-04T14:31:53Z"
"spotify:track:33PULfuTOcEOxZ9HRJrqmt","Wind and Rain","Crooked Still","Shaken by a Low Sound","1","11","226587","spotify:user:124275045","2016-10-01T22:43:53Z"
"spotify:track:7BdtdBfrIufJOOCdA0CeJC","00000 Million","Bon Iver","22, A Million","1","10","233982","spotify:user:124275045","2016-10-04T17:42:06Z"
"spotify:track:79nopNMm3rJSUfQfMkG0Ur","Firefly","Mura Masa, Nao","Someday Somewhere","1","2","228000","spotify:user:124275045","2016-10-06T16:40:26Z"
"spotify:track:15049rGLXHwrWtE4euUb5C","The Killing Moon","Echo & the Bunnymen","Songs To Learn And Sing","1","8","346280","spotify:user:124275045","2016-10-08T00:15:04Z"
"spotify:track:1bSpwPhAxZwlR2enJJsv7U","No Surprises","Radiohead","OK Computer","1","10","229120","spotify:user:124275045","2016-10-08T00:17:28Z"
"spotify:track:2WvneyOgsp24MeqcsUETzD","William, It Was Really Nothing - 2011 Remaster","The Smiths","Louder Than Bombs","1","10","131600","spotify:user:124275045","2016-10-08T00:18:17Z"
"spotify:track:6mnjcTmK8TewHfyOp3fC9C","Die Young","Kesha","Warrior (Deluxe Version)","1","2","211920","spotify:user:124275045","2016-10-08T00:21:43Z"
"spotify:track:6XNhNFUoKd88yDDlxwcVwe","In The Night","Basia Bulat","Oh, My Darling (US Standard Edition)","1","7","182173","spotify:user:124275045","2016-10-08T00:22:34Z"
"spotify:track:6Rt6KwuF7I8ZkdZG2G0bYr","The Only Thing","Sufjan Stevens","Carrie & Lowell","1","7","284130","spotify:user:124275045","2016-10-08T00:23:41Z"
"spotify:track:4wCmqSrbyCgxEXROQE6vtV","Somebody That I Used To Know - feat. Kimbra","Gotye, Kimbra","Making Mirrors","1","3","244973","spotify:user:124275045","2016-10-08T00:23:49Z"
"spotify:track:1URhjZLfCUOKroijjKGtOJ","Rejoice","Julien Baker","Sprained Ankle","1","7","213800","spotify:user:124275045","2016-10-08T00:24:04Z"
"spotify:track:6PDPy2HspcDoiSAxRSmhug","Black Heart","Carly Rae Jepsen","Emotion","1","13","176720","spotify:user:124275045","2016-10-13T17:46:14Z"
"spotify:track:2M1Qc1mGSI1IYtmJzQtfPq","This Year","The Mountain Goats","The Sunset Tree","1","3","232893","spotify:user:124275045","2016-10-20T00:34:14Z"
"spotify:track:08lh1ifSaWFpXmtg9pYybz","Lay-Z-Boy","Kyle Dixon & Michael Stein","Stranger Things, Vol. 1 (A Netflix Original Series Soundtrack)","1","5","94902","spotify:user:124275045","2016-10-20T17:04:04Z"
"spotify:track:3pIYV8ajPqkgTABRR54rWP","Fever","Carly Rae Jepsen","EMOTION SIDE B","1","4","184986","spotify:user:124275045","2016-10-23T16:10:50Z"
"spotify:track:4Vc3bzFxXdrABa2DxgyCMT","Work Song","Hozier","Hozier","1","9","229720","spotify:user:124275045","2016-10-23T16:12:23Z"
"spotify:track:617BX2z1ctbswU1xjU3LRW","I Wish I Knew How It Would Feel to Be Free","Nina Simone","The Very Best Of Nina Simone 1967-1972 - Sugar In My Bowl","1","10","188893","spotify:user:124275045","2016-10-25T21:57:52Z"
