﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4rc6aeLJCWqZ3GBW5rU1P1","Rill Rill","Sleigh Bells","Treats","1","7","229893","spotify:user:124275045","2016-03-01T13:35:20Z"
"spotify:track:5h9NOj6ug1uB4LkT5FrFrm","Everybody Does","Julien Baker","Sprained Ankle","1","4","145888","spotify:user:124275045","2016-03-01T13:35:22Z"
"spotify:local:Modest+Mouse:Good+News+For+People+Who+Love+Bad+News:Ocean+Breathes+Salty:229","Ocean Breathes Salty","Modest Mouse","Good News For People Who Love Bad News","0","0","229000","spotify:user:124275045","2016-03-01T14:57:33Z"
"spotify:track:3s4U7OHV7gnj42VV72eSZ6","Rather Be (feat. Jess Glynne)","Clean Bandit, Jess Glynne","Rather Be (feat. Jess Glynne)","1","1","227833","spotify:user:124275045","2016-03-01T13:36:38Z"
"spotify:track:5wL742yBgvtbw1IibA3FMJ","Falling","HAIM","Days Are Gone","1","1","257733","spotify:user:124275045","2016-03-01T14:01:25Z"
"spotify:track:43v9n2WUgrDi4Z4wiEEV8h","Adore","Savages","Adore Life","1","4","303133","spotify:user:124275045","2016-03-01T14:03:39Z"
"spotify:local:Sun+Kil+Moon:I%27m+Nude+From+the+Waist+Down:Ocean+Breathes+Salty:276","Ocean Breathes Salty","Sun Kil Moon","I'm Nude From the Waist Down","0","0","276000","spotify:user:124275045","2016-03-01T14:52:45Z"
"spotify:track:0gcJYi0reGtzqF3WzQHG0I","Dedicated To The One I Love","The Shirelles","Will You Still Love Me Tomorrow","1","2","124186","spotify:user:124275045","2016-03-01T15:13:19Z"
"spotify:track:32XO08H1i1p8u8xi60b7GQ","Stay Awake","London Grammar","If You Wait (Deluxe)","1","2","185813","spotify:user:124275045","2016-03-01T15:20:38Z"
"spotify:track:01DidSmPasiXdPhDVuaULL","Leave A Trace","CHVRCHES","Every Open Eye","1","2","237481","spotify:user:124275045","2016-03-01T16:00:52Z"
"spotify:track:3dDTVzIF6s7EyU6NoviFwD","When I Needed You","Carly Rae Jepsen","Emotion","1","12","221040","spotify:user:124275045","2016-03-15T16:13:09Z"
"spotify:track:0UnRCKkL5LCZbaTO0kHKMk","Lonely Life","Miike Snow","iii","1","8","195226","spotify:user:124275045","2016-03-04T15:15:48Z"
"spotify:track:3jDrzfqmYAKJNKVRWAb6ub","Your Best American Girl","Mitski","Your Best American Girl","1","1","212183","spotify:user:124275045","2016-03-04T15:22:34Z"
"spotify:track:3E2vhSOMLEvXAT8NzxUjTd","Meteorites","Lights","Meteorites","1","1","307706","spotify:user:124275045","2016-03-04T15:26:38Z"
"spotify:track:32lmL4vQAAotg6MrJnhlQZ","Work","Rihanna, Drake","ANTI","1","4","219320","spotify:user:124275045","2016-03-04T23:01:19Z"
"spotify:local:Josie+%26+The+Pussycats:Josie+And+The+Pussycats:3+Small+Words:173","3 Small Words","Josie & The Pussycats","Josie And The Pussycats","0","0","173000","spotify:user:124275045","2016-03-11T19:30:08Z"
"spotify:track:0XF4zGa9UNzwQN05F9GUKN","It's Too Late","Carole King","Tapestry","1","3","233040","spotify:user:124275045","2016-03-11T19:33:20Z"
"spotify:track:3yylO3r9fnCt2tLSlPQcOb","Home Again","Carole King","Tapestry","1","4","148906","spotify:user:124275045","2016-03-11T19:38:05Z"
"spotify:track:6UOz04P0ctHzpMmyvqkGqA","Empty Threat","CHVRCHES","Every Open Eye","1","7","244189","spotify:user:124275045","2016-03-13T01:08:35Z"
"spotify:track:6MDijuuArPJv1vbp7K1x3f","Genghis Khan","Miike Snow","iii","1","3","212146","spotify:user:124275045","2016-03-15T15:28:53Z"
"spotify:track:6f8dVDn1vWbWIfUouv9iJp","Emotion","Carly Rae Jepsen","Emotion","1","2","197346","spotify:user:124275045","2016-03-15T15:36:57Z"
"spotify:track:3TGRqZ0a2l1LRblBkJoaDx","Call Me Maybe","Carly Rae Jepsen","Kiss (Deluxe)","1","3","193400","spotify:user:124275045","2016-03-15T16:34:25Z"
"spotify:track:3WWvXtHdJiyvl9JONWwzqR","Stephen","Kesha","Animal + Cannibal (Deluxe Edition)","1","5","212373","spotify:user:124275045","2016-03-24T13:22:10Z"
