﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:local:Miley+Cyrus:Meet+Miley+Cyrus:See+You+Again:187","See You Again","Miley Cyrus","Meet Miley Cyrus","0","0","187000","spotify:user:124275045","2013-04-30T03:25:32Z"
"spotify:track:6Sf28B55DhUJIHachxQ3EK","Marathon","Tennis","Marathon - Single","1","1","165466","spotify:user:124275045","2013-04-30T03:25:43Z"
"spotify:track:2ta6jxxvk1xJFnYHuDvX7a","Stay Away","Rooney","Rooney (UK Version)","1","2","211613","spotify:user:124275045","2013-04-30T03:55:47Z"
"spotify:track:44WZJJnhlIMwARyEjigVRz","Giving Up The Gun","Vampire Weekend","Contra","1","8","286160","spotify:user:124275045","2013-05-02T16:38:51Z"
"spotify:local:Rilo+Kiley:The+Initial+Friend+EP:The+Frug:164","The Frug","Rilo Kiley","The Initial Friend EP","0","0","164000","spotify:user:124275045","2013-05-02T16:39:48Z"
"spotify:track:5BXoDYim9Upsv8dsuSJQPa","London Calling","The Clash","London Calling","1","1","199733","spotify:user:124275045","2013-05-02T23:06:51Z"
"spotify:track:6vSq5q5DCs1IvwKIq53hj2","Animal","Miike Snow","Miike Snow","1","1","263426","spotify:user:124275045","2013-05-02T23:27:29Z"
"spotify:local:The+Supremes:The+No.+1%27s:I%27m+Gonna+Make+You+Love+Me:191","I'm Gonna Make You Love Me","The Supremes","The No. 1's","0","0","191000","spotify:user:124275045","2013-05-02T23:36:18Z"
"spotify:track:4It00tEYLwpjQtAhqnjCPC","Beez In The Trap","Nicki Minaj, 2 Chainz","Pink Friday ... Roman Reloaded (Deluxe)","1","4","268493","spotify:user:124275045","2013-05-03T00:40:31Z"
"spotify:track:2nMeu6UenVvwUktBCpLMK9","Young And Beautiful","Lana Del Rey","Young And Beautiful","1","1","236053","spotify:user:124275045","2013-05-03T15:02:34Z"
"spotify:track:2bjamW62zri0xyZYZIwZPF","Gigantic","Pixies","Surfer Rosa","1","5","234933","spotify:user:124275045","2013-05-03T15:05:46Z"
"spotify:track:7hm4HTk9encxT0LYC0J6oI","Someday","The Strokes","Is This It","1","5","183440","spotify:user:124275045","2013-05-03T15:05:59Z"
"spotify:local:Neil+Young:A+Song+of+Love+for+Julia:Ohio:189","Ohio","Neil Young","A Song of Love for Julia","0","0","189000","spotify:user:124275045","2013-05-03T15:06:14Z"
"spotify:track:2aIdVb8v9KTpEZnftkz2mD","Buy U a Drank (Shawty Snappin')","T-Pain, Yung Joc","Epiphany","1","12","227960","spotify:user:124275045","2013-05-06T02:30:26Z"
"spotify:track:140nBf3GZIWqPfrQKtdH7c","Ladies Of Cambridge","Vampire Weekend","Mansard Roof","1","2","158960","spotify:user:124275045","2013-05-08T16:27:05Z"
"spotify:track:4jVhSbMMHctghoOTFuLPB2","Swing, Swing","The All-American Rejects","The All-American Rejects","1","3","233266","spotify:user:124275045","2013-05-09T00:56:45Z"
"spotify:track:6767pIkaxfOTqhALllkFAj","La Mer","Charles Trenet","La Mer","1","3","202240","spotify:user:124275045","2013-05-21T17:58:07Z"
"spotify:local:Vampire+Weekend:Modern+Vampires+Of+The+City:Unbelievers:202","Unbelievers","Vampire Weekend","Modern Vampires Of The City","0","0","202000","spotify:user:124275045","2013-05-21T18:42:04Z"
"spotify:track:3kSHExZYgwgdBiSHoZ6lzX","Animal - Mark Ronson Remix","Miike Snow","Miike Snow","1","15","270360","spotify:user:124275045","2013-05-21T19:13:13Z"
"spotify:track:1nbMkRhfldXcmCyB83x8lK","Take On Me","a-ha","Rhino Hi-Five: A-Ha","1","3","227146","spotify:user:124275045","2013-05-22T16:08:00Z"
