﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0YAJcefABZHD0D3KcYpSdR","Royals","Lorde","The Love Club EP","1","2","190185","spotify:user:124275045","2013-06-26T20:28:56Z"
"spotify:track:7hExqd5aeA6cdDFx6sBfd3","1901","Phoenix","Wolfgang Amadeus Phoenix","1","2","193120","spotify:user:124275045","2013-06-27T00:57:00Z"
"spotify:track:2blaIOZt6xa63l9XGh0zRz","The Only Place","Best Coast","The Only Place - Single","1","1","162634","spotify:user:124275045","2013-06-30T21:04:20Z"
"spotify:track:1GSRFEhfOuRB7fel3Gris2","Hey Boy","The Blow","Poor Aim: Love Songs","1","1","166706","spotify:user:124275045","2013-07-09T16:52:26Z"
"spotify:track:53Pgsvu3qSYO2aXt5J2vcL","Lego House","Ed Sheeran","+","1","9","185093","spotify:user:124275045","2013-07-01T23:26:33Z"
"spotify:track:5XQT1OLQfzYRjlbirlIffj","July, July!","The Decemberists","Castaways and Cutouts","1","3","173053","spotify:user:124275045","2013-07-04T14:27:05Z"
"spotify:track:4lCv7b86sLynZbXhfScfm2","Firework","Katy Perry","Katy Perry - Teenage Dream: The Complete Confection","1","4","227880","spotify:user:124275045","2013-07-04T14:28:26Z"
"spotify:track:4KAijHjCkepkogkGEzU52s","E. Watson","The Decemberists","Long Live The King","1","1","212053","spotify:user:124275045","2013-07-08T22:57:29Z"
"spotify:track:3WWvXtHdJiyvl9JONWwzqR","Stephen","Kesha","Animal + Cannibal (Deluxe Edition)","1","5","212373","spotify:user:124275045","2013-07-09T16:52:35Z"
"spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ","No Diggity","Blackstreet, Dr. Dre, Queen Pen","Another Level","1","3","304600","spotify:user:124275045","2013-07-10T13:26:14Z"
"spotify:track:1Q8ys0130rNeEE162pmsQa","I Love It (feat. Charli XCX)","Icona Pop, Charli XCX","Iconic EP","1","1","157152","spotify:user:124275045","2013-07-10T13:34:01Z"
"spotify:track:1F96ZPH8sMhxRg0E8Nyzev","National Anthem","Lana Del Rey","Born To Die (Bonus Track Version)","1","6","230533","spotify:user:124275045","2013-07-10T13:34:07Z"
"spotify:local:Vampire+Weekend:Modern+Vampires+Of+The+City:Diane+Young:160","Diane Young","Vampire Weekend","Modern Vampires Of The City","0","0","160000","spotify:user:124275045","2013-07-10T13:34:25Z"
"spotify:track:38GMZWLQs4NDvBtrIKRvNh","Love They Say","Tegan and Sara","Heartthrob","1","8","214133","spotify:user:124275045","2013-07-10T13:35:15Z"
"spotify:track:1jBbbJQfOKyBsJNVng8eIy","I Know What I Know (with General M.D.Shirinda & The Gaza Sisters)","Paul Simon, General M.D.Shirinda, The Gaza Sisters","Graceland (25th Anniversary Deluxe Edition)","1","3","193373","spotify:user:124275045","2013-07-18T01:40:58Z"
"spotify:track:6188Fow3xRIKljrMDr9qIy","Cups - Radio Version","Hit Mix","Cups (When I'm Gone)","1","2","128160","spotify:user:124275045","2013-07-24T17:24:50Z"
"spotify:track:0i5el041vd6nxrGEU8QRxy","Cruise","Florida Georgia Line","Here's To The Good Times","1","1","208960","spotify:user:124275045","2013-08-18T02:14:45Z"
