﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7jqhtLLNHYsDcaG72RACwe","In My Eyes","Robyn","Body Talk","1","14","235586","spotify:user:124275045","2013-04-01T15:39:42Z"
"spotify:track:5nQjd38NGHNw3whX7RIsBG","Everyday","Rogue Wave","Stubbs The Zombie: The Soundtrack","1","7","219196","spotify:user:124275045","2013-04-05T22:26:05Z"
"spotify:track:7LP4Es66zdY7CyjepqmvAg","Down","Jay Sean, Lil Wayne","All Or Nothing","1","3","212106","spotify:user:124275045","2013-04-01T15:40:15Z"
"spotify:local:Bowerbirds:Here+Comes+The+Thunder:Bar+Oak:303","Bar Oak","Bowerbirds","Here Comes The Thunder","0","0","303000","spotify:user:124275045","2013-04-01T21:01:11Z"
"spotify:track:6zOlYzDyJifRMxim69LoWj","Ruby Soho","Rancid","...And Out Come The Wolves","1","9","157533","spotify:user:124275045","2013-04-01T20:56:19Z"
"spotify:track:2ex9UTgW9dDcSU7oITbiuT","Gobbledigook","Sigur Rós","Með suð i eyrum við spilum endalaust","1","1","184946","spotify:user:124275045","2013-04-03T02:18:58Z"
"spotify:track:2E4Vp2U1tBxif1b7H6xiJq","Holidays In The Sun","Sex Pistols","Never Mind The Bollocks, Here's The Sex Pistols","1","1","199226","spotify:user:124275045","2013-04-01T20:56:44Z"
"spotify:local:Ra+Ra+Riot:Here+Comes+The+Thunder:St.+Peter%27s+Day+Festival:216","St. Peter's Day Festival","Ra Ra Riot","Here Comes The Thunder","0","0","216000","spotify:user:124275045","2013-04-01T21:01:24Z"
"spotify:track:1bAnW1SPd5iof57Unaqfzd","Sigur 4 (Untitled)","Sigur Rós","(Untitled)","1","4","417076","spotify:user:124275045","2013-04-03T02:31:14Z"
"spotify:track:1O4Eqo04PVg2MQXizjpW9u","Miss K.","Deer Tick","Divine Providence","1","12","203480","spotify:user:124275045","2013-04-03T16:26:57Z"
"spotify:track:0bHm2wFL0m7qZIlhO7PQu5","Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version","Buzzcocks","Love Bites (Special Edition)","1","2","163693","spotify:user:124275045","2013-04-01T20:57:16Z"
"spotify:track:5367A3pUfCCg4VSg5Jhlhw","The Way We Get By","Spoon","Music From The O.C. Mix 1","1","4","160746","spotify:user:124275045","2013-04-04T00:26:55Z"
"spotify:track:5tzbM8m70V977Ezpfk8IPS","Time After Time","Cyndi Lauper","She's So Unusual","1","4","241333","spotify:user:124275045","2013-04-04T12:31:13Z"
"spotify:local:Rogue+Wave:Daytrotter+Session+-+Encore:Desperate:241","Desperate","Rogue Wave","Daytrotter Session - Encore","0","0","241000","spotify:user:124275045","2013-04-05T22:25:50Z"
"spotify:track:5y4CbCIUB7Hnqq6EgQAj2v","Stars 4-Ever","Robyn","Body Talk","1","15","239626","spotify:user:124275045","2013-04-01T15:40:28Z"
"spotify:track:1neVv0ccWpzu8oLrqbr1kT","What Do I Get?","Buzzcocks","Singles Going Steady","1","2","176293","spotify:user:124275045","2013-04-07T22:50:09Z"
"spotify:track:6u9JbbZKAcs4S7nHV149Px","Get Me Away From Here, I'm Dying","Belle & Sebastian","If You're Feeling Sinister","1","6","205493","spotify:user:124275045","2013-04-11T17:20:32Z"
"spotify:track:2STKkcZkAEBGU3ekVrHYDr","I Just Don't Know What To Do With Myself","The White Stripes","Elephant","1","4","166533","spotify:user:124275045","2013-04-12T00:02:50Z"
"spotify:local:The+Beatles:The+Beatles+%5BWhite+Album%5D+%28Disc+1%29:Wild+Honey+Pie:61","Wild Honey Pie","The Beatles","The Beatles [White Album] (Disc 1)","0","0","61000","spotify:user:124275045","2013-04-12T00:03:04Z"
"spotify:track:23yv078f5kc08Kj6DMpO0t","Sunday Girl","Blondie","Best Of Blondie","1","5","185066","spotify:user:124275045","2013-04-18T03:33:13Z"
"spotify:track:3nKXn4HwrJ4XtcFjw9n1qb","Telescope","Nashville Cast, Hayden Panettiere","Telescope","1","1","193506","spotify:user:124275045","2013-04-18T03:36:21Z"
"spotify:local:Audrey+Hepburn:Breakfast+at+Tiffany%27s:Moon+River:122","Moon River","Audrey Hepburn","Breakfast at Tiffany's","0","0","122000","spotify:user:124275045","2013-04-21T23:31:50Z"
"spotify:track:54ashUPqW5v7L533WeZ4cW","I Feel the Earth Move","Carole King","Tapestry","1","1","178160","spotify:user:124275045","2013-04-23T01:34:49Z"
"spotify:track:5mMV6EaKeZWkGFvE1xg13n","Towers","Bon Iver","Bon Iver","1","4","188040","spotify:user:124275045","2013-04-25T15:59:39Z"
