﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6Rt6KwuF7I8ZkdZG2G0bYr","The Only Thing","Sufjan Stevens","Carrie & Lowell","1","7","284130","spotify:user:124275045","2015-10-01T18:11:36Z"
"spotify:track:7nRmfGNhHKEEu5o8yFXLXt","Magnets","Disclosure, Lorde","Caracal (Deluxe)","1","6","199245","spotify:user:124275045","2015-10-01T17:00:27Z"
"spotify:track:5tLXA5R8DlzSHYDMwil1AB","WILD","Troye Sivan","WILD","1","1","227871","spotify:user:124275045","2015-10-01T17:00:36Z"
"spotify:track:161iDrAGFqkzeXSaxworBs","Eugene","Sufjan Stevens","Carrie & Lowell","1","5","146893","spotify:user:124275045","2015-10-01T17:19:30Z"
"spotify:track:6FrWcLu0aYg14wV4mnYMlH","You Don't Know Me","Son Lux","Bones","1","4","220480","spotify:user:124275045","2015-10-01T18:29:45Z"
"spotify:track:5v4jXIGMVMjP33T1eB7LCc","Retina Television","Marika Hackman","That Iron Taste","1","4","164080","spotify:user:124275045","2015-10-01T19:14:28Z"
"spotify:track:6afpT3wW8NdIe7nimRNRd0","The Lament Of Eustace Scrubb","The Oh Hellos","Through the Deep, Dark Valley","1","7","245777","spotify:user:124275045","2015-10-01T19:21:46Z"
"spotify:track:4wCmqSrbyCgxEXROQE6vtV","Somebody That I Used To Know - feat. Kimbra","Gotye, Kimbra","Making Mirrors","1","3","244973","spotify:user:124275045","2015-10-09T12:59:13Z"
"spotify:track:70K0ezmzYEZeqoSaZMyP7o","Let It All Go","Birdy, RHODES","Let It All Go","1","1","280757","spotify:user:124275045","2015-10-12T20:06:27Z"
"spotify:track:5Zeiw8jeN2GFB6TjEaVlZE","Come Away","Handsome and Gretyl","Miles and Miles","1","4","221266","spotify:user:124275045","2015-10-12T20:27:29Z"
"spotify:track:2jLjVXkSJmMprZpIV4gXLN","Reflections","MisterWives","Reflections","1","2","188586","spotify:user:124275045","2015-10-13T13:56:39Z"
"spotify:track:0dFf2G2Q5SdYbvcLDK58EB","Blacktop","Julien Baker","Sprained Ankle","1","1","283509","spotify:user:124275045","2015-10-24T15:52:05Z"
"spotify:track:1BrzLwOKRxDwnlxwXrcZIS","I Miss Your Bones","Hospitality","Rockets and Jets / I Miss Your Bones","1","2","248036","spotify:user:124275045","2015-10-13T13:42:45Z"
"spotify:track:4FjT3dqUW2Uq0R3pMz5V7C","Help Me Lose My Mind","Disclosure, London Grammar","Settle (Deluxe)","1","14","244480","spotify:user:124275045","2015-10-20T15:28:53Z"
"spotify:track:6jBGH36Ue2beiIFrjakDkX","Avalanche","Handsome and Gretyl","Miles and Miles","1","1","265280","spotify:user:124275045","2015-10-22T00:16:23Z"
"spotify:track:2LthqyP0MLhGUBICwR1535","Re: Stacks","Bon Iver","For Emma, Forever Ago","1","9","401413","spotify:user:124275045","2015-10-23T14:34:23Z"
"spotify:track:1A5V1sxyCLpKJezp75tUXn","Closing Time","Semisonic","20th Century Masters: The Millennium Collection: Best Of Semisonic","1","1","274160","spotify:user:124275045","2015-10-26T02:08:10Z"
"spotify:track:3HfB5hBU0dmBt8T0iCmH42","Creep","Radiohead","Pablo Honey [Collector's Edition]","1","2","235666","spotify:user:124275045","2015-10-26T02:08:25Z"
"spotify:track:7fYyNFfOlCVEcyZyHSnR4f","Falling Is Like This","Ani DiFranco","Out Of Range","1","8","178373","spotify:user:124275045","2015-10-26T02:10:02Z"
"spotify:track:4JvTuG7HM1vVX0pqkhXJXL","My Mountain Is Cold","Fences","Lesser Oceans","1","8","242840","spotify:user:124275045","2015-10-31T22:47:38Z"
