﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3fLPjKrVmiVGyaPtb0uoq0","Sleeping In A Car","The Staves","Sleeping In A Car","1","3","217446","spotify:user:124275045","2016-07-03T14:28:06Z"
"spotify:track:3vx3J3TSgqR6BW4JBXf4Ui","Eyes Shut","Years & Years","Communion (Deluxe)","1","6","198226","spotify:user:124275045","2016-07-03T14:28:51Z"
"spotify:track:0bZ52QzCCKfrfOqs7za6lI","Cherry Wine - Live","Hozier","Hozier","1","13","240146","spotify:user:124275045","2016-07-03T14:28:55Z"
"spotify:track:3GBlLqIYgB8zWaeWDNJzdh","Capsize","FRENSHIP, Emily Warren","Capsize","1","1","237760","spotify:user:124275045","2016-07-03T18:21:34Z"
"spotify:track:0QDAVg28NKJukHeqvevlAp","Teeth White","The Staves","If I Was (Deluxe Version)","1","10","220480","spotify:user:124275045","2016-07-03T14:28:59Z"
"spotify:track:0azC730Exh71aQlOt9Zj3y","This Is What You Came For","Calvin Harris, Rihanna","This Is What You Came For","1","1","222160","spotify:user:124275045","2016-07-03T17:54:07Z"
"spotify:track:1deWgqhgAzI6dY35TbKKh7","The Obvious Child","Paul Simon","The Rhythm Of The Saints","1","1","250226","spotify:user:124275045","2016-07-03T14:29:11Z"
"spotify:track:6RkJauLHQQhBnAxs8LHOp5","In The Long Run","The Staves","Dead & Born & Grown","1","6","165640","spotify:user:124275045","2016-07-03T14:29:01Z"
"spotify:track:12VWzyPDBCc8fqeWCAfNwR","One Dance","Drake, WizKid, Kyla","Views","1","12","173986","spotify:user:124275045","2016-07-03T17:57:43Z"
"spotify:track:3Lw7lWTJlcqlx8E9HFmByr","Million Dollar Bills","Lorde","Pure Heroine (Extended)","1","12","138210","spotify:user:124275045","2016-07-03T14:29:33Z"
"spotify:track:4kbj5MwxO1bq9wjT5g9HaA","Shut Up and Dance","WALK THE MOON","TALKING IS HARD","1","3","199080","spotify:user:124275045","2016-07-03T14:29:38Z"
"spotify:track:2PtBhfoPZ6VYtXkrE5FrCH","Reflections","MisterWives","Our Own House","1","3","186440","spotify:user:124275045","2016-07-03T14:29:41Z"
"spotify:track:01Ouj17NKiLvm5iiapgSPx","Hollow Body","Many Rooms","Hollow Body","1","3","302000","spotify:user:124275045","2016-07-03T14:29:10Z"
"spotify:track:6WhzFzROw3aq3rPWjgYlxr","Gold","Kiiara","Gold","1","1","225882","spotify:user:124275045","2016-07-03T18:36:56Z"
"spotify:track:40MkEbKzuSW9ET6HBngqnK","Light It Up (feat. Nyla & Fuse ODG) [Remix]","Major Lazer, Nyla, Fuse ODG","Peace Is The Mission (Extended)","1","10","166138","spotify:user:124275045","2016-07-03T19:00:57Z"
"spotify:track:275a9yzwGB6ncAW4SxY7q3","Panda","Desiigner","Panda","1","1","247866","spotify:user:124275045","2016-07-03T19:08:31Z"
"spotify:track:7coTAtkOt51UBjs9pAO11X","Vessels","Julien Baker","Sprained Ankle","1","8","266097","spotify:user:124275045","2016-07-05T23:18:36Z"
"spotify:track:2XSBXz4uDvx1PQPYJWQpcK","Rhapsody In Blue","George Gershwin","Gershwin Plays Gershwin: The Piano Rolls","1","5","865000","spotify:user:124275045","2016-07-09T02:28:16Z"
"spotify:track:63lHuquEopEUiwPy6VLxlb","Vice","Miranda Lambert","Vice","1","1","239704","spotify:user:124275045","2016-07-19T01:17:27Z"
