﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0w1ZtnzQmtmuuoKxHT0pLL","Summer Games","Drake","Scorpion","2","2","247893","spotify:user:124275045","2018-07-02T02:04:35Z"
"spotify:track:5XQT1OLQfzYRjlbirlIffj","July, July!","The Decemberists","Castaways and Cutouts","1","3","173053","spotify:user:124275045","2018-07-02T01:57:47Z"
"spotify:track:27VoOUIDXAAgmEXSjOJ1gD","Car On A Hill","Joni Mitchell","Court And Spark","1","6","182200","spotify:user:124275045","2018-07-02T01:58:10Z"
"spotify:track:3420nZEhm99I1bLc6Yx4XH","Lonely Weekend","Kacey Musgraves","Golden Hour","1","2","226666","spotify:user:124275045","2018-07-02T01:58:42Z"
"spotify:local:Lana+Del+Rey+%26+Cedric+Gervais:Summertime+Sadness+%5BLana+Del+Rey+vs.+Cedric+Gervais%5D+%28Cedric+Gervais+Remix%29+-+Single:Summertime+Sadness+%28Cedric+Gervais+Remix%29:215","Summertime Sadness (Cedric Gervais Remix)","Lana Del Rey & Cedric Gervais","Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix) - Single","0","0","215000","spotify:user:124275045","2018-07-02T01:59:21Z"
"spotify:track:6eGWX5D180XeItqszoAlFk","Kokoro","Fatoumata Diawara","Fenfo (Something To Say)","1","2","216613","spotify:user:124275045","2018-07-02T01:59:36Z"
"spotify:track:3S0Q5HzAiZJH0bQi6XEybu","Ou Y'an Ye","Fatoumata Diawara","Fenfo (Something To Say)","1","3","252546","spotify:user:124275045","2018-07-02T01:59:46Z"
"spotify:track:4jvfzleLDS7kAcCzBurkQn","Clandestin","Fatoumata Diawara","Fatou","1","12","239080","spotify:user:124275045","2018-07-02T01:59:46Z"
"spotify:track:0380J5YBxBw1xtGdtC3wdE","Alama","Fatoumata Diawara","Fatou","1","7","215440","spotify:user:124275045","2018-07-02T01:59:46Z"
"spotify:track:2eoZr92GWsqCaYkkCGWuxl","J-Boy","Phoenix","Ti Amo","1","1","248213","spotify:user:124275045","2018-07-02T01:59:48Z"
"spotify:track:79NlESqzFSW0hdBWgls4FX","Praying","Kesha","Praying","1","1","230269","spotify:user:124275045","2018-07-02T02:00:06Z"
"spotify:track:6EJiVf7U0p1BBfs0qqeb1f","Cut To The Feeling","Carly Rae Jepsen","Cut To The Feeling","1","1","207959","spotify:user:124275045","2018-07-02T02:00:11Z"
"spotify:track:0bpXQ5CZ9rzAaGUSPKzI1r","This Flight Tonight","Joni Mitchell","Blue","1","7","172600","spotify:user:124275045","2018-07-02T02:00:23Z"
"spotify:track:4elbVXqYcmvakKQKpJ0ZUP","You're Gonna Make Me Lonesome When You Go","Miley Cyrus","Chimes Of Freedom: The Songs Of Bob Dylan Honoring 50 Years Of Amnesty International","2","5","211866","spotify:user:124275045","2018-07-02T02:00:26Z"
"spotify:track:1YVvptFUTIJNunoFICL0xM","Lilac Wine - The Album Leaf Remix","Nina Simone, The Album Leaf","Verve Remixed 3","1","11","345693","spotify:user:124275045","2018-07-02T02:00:31Z"
"spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1","Party In The U.S.A.","Miley Cyrus","The Time Of Our Lives","1","2","202066","spotify:user:124275045","2018-07-02T02:01:25Z"
"spotify:track:12VWzyPDBCc8fqeWCAfNwR","One Dance","Drake, WizKid, Kyla","Views","1","12","173986","spotify:user:124275045","2018-07-02T02:01:56Z"
"spotify:track:4kbj5MwxO1bq9wjT5g9HaA","Shut Up and Dance","WALK THE MOON","TALKING IS HARD","1","3","199080","spotify:user:124275045","2018-07-02T02:01:59Z"
"spotify:track:2PtBhfoPZ6VYtXkrE5FrCH","Reflections","MisterWives","Our Own House","1","3","186440","spotify:user:124275045","2018-07-02T02:02:00Z"
"spotify:track:2XSBXz4uDvx1PQPYJWQpcK","Rhapsody In Blue","George Gershwin","Gershwin Plays Gershwin: The Piano Rolls","1","5","865000","spotify:user:124275045","2018-07-02T02:02:10Z"
"spotify:track:1BltsyC5W3SAABdxyrDXwi","Latch","Disclosure, Sam Smith","Settle","1","3","255631","spotify:user:124275045","2018-07-02T02:02:42Z"
"spotify:track:58q2HKrzhC3ozto2nDdN4z","I Like It","Cardi B, Bad Bunny, J Balvin","Invasion of Privacy","1","7","253390","spotify:user:124275045","2018-07-02T02:03:11Z"
"spotify:track:0HVv5bEOiI9a0QfgcASXpX","Nice For What","Drake","Scorpion","2","4","210746","spotify:user:124275045","2018-07-02T02:19:16Z"
"spotify:track:1vBeIXlzbAieGoDqInav5j","Money Bag","Cardi B","Invasion of Privacy","1","9","229004","spotify:user:124275045","2018-07-02T02:03:28Z"
"spotify:track:36ONiya0OANYknz0GgJmwB","Don’t Matter To Me","Drake, Michael Jackson","Scorpion","2","10","245786","spotify:user:124275045","2018-07-02T02:05:36Z"
"spotify:track:2Vx8E3K5icPZR7OCklWBXX","Nonstop","Drake","Scorpion","1","2","238613","spotify:user:124275045","2018-07-02T02:06:26Z"
"spotify:track:33IOhptvC2Qoy2UhjiHXLV","Flames","David Guetta, Sia","Flames","1","1","195000","spotify:user:124275045","2018-07-02T02:09:35Z"
"spotify:track:6ET9kf9riLETWs9lePUEAI","Slow Burn","Kacey Musgraves","Golden Hour","1","1","246133","spotify:user:124275045","2018-07-02T02:09:41Z"
"spotify:track:1hSOt9IeshMkuKP9ri4hOf","Bloom","Troye Sivan","Bloom","1","1","222096","spotify:user:124275045","2018-07-02T02:10:09Z"
