﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3VTNVsTTu05dmTsVFrmGpK","Fairytale of New York (feat. Kirsty MacColl)","The Pogues, Kirsty MacColl","If I Should Fall From Grace With God (Expanded)","1","4","272200","spotify:user:124275045","2017-12-03T16:46:35Z"
"spotify:track:7F5oktn5YOsR9eR5YsFtqb","New Year’s Day","Taylor Swift","reputation","1","15","235466","spotify:user:124275045","2017-12-03T16:49:36Z"
"spotify:track:48KgEd9wUY8CEGWzqEIbon","Lo, How a Rose E'er Blooming","Elizabeth Mitchell","The Sounding Joy: Christmas Songs in and out of the Ruth Crawford Seeger Songbook","1","20","101800","spotify:user:124275045","2017-12-03T16:47:38Z"
"spotify:track:34rzJNfTd5e9s3TICFMPD0","O Tannenbaum","Vince Guaraldi Trio","A Charlie Brown Christmas [2012 Remastered & Expanded Edition]","1","1","309386","spotify:user:124275045","2017-12-03T16:46:57Z"
"spotify:track:1bA9Xkoy3bsbayZHbeNfe1","The Holly & The Ivy","Los Campesinos!","A Los Campesinos! Christmas","1","3","296560","spotify:user:124275045","2017-12-03T16:46:37Z"
"spotify:track:4DphT1rljbJjbK9WdrR1zI","Christmas Time Is Here - Instrumental","Vince Guaraldi Trio","A Charlie Brown Christmas [2012 Remastered & Expanded Edition]","1","5","366213","spotify:user:124275045","2017-12-03T16:47:04Z"
"spotify:track:0DAmSYQW9kq9gQNDI002KP","River","Joni Mitchell","Blue","1","8","245040","spotify:user:124275045","2017-12-03T16:47:45Z"
"spotify:track:5Jbhv4Zu799f5ustilGf3d","Nutcracker Suite: Nutcracker Suite: The Volga Vouty (Russian Dance)","Duke Ellington, Harmonie Ensemble/New York, Steven Richman","Tchaikovsky & Ellington: The Nutcracker Suites, Classical & Jazz","1","14","176280","spotify:user:124275045","2017-12-03T16:47:16Z"
"spotify:track:5vXmLSNatZNsg9uDlDKSjH","The Christmas Song","Vince Guaraldi Trio","A Charlie Brown Christmas [2012 Remastered & Expanded Edition]","1","11","196933","spotify:user:124275045","2017-12-03T16:46:54Z"
"spotify:track:5P0cZ3i8YB7DFbVLXuuPeL","Green Grows The Holly","Calexico","Holidays Rule","1","7","239040","spotify:user:124275045","2017-12-03T16:47:28Z"
"spotify:track:6qEZ3wkUF7nY1DBbD7DHoN","Greensleeves","Vince Guaraldi Trio","A Charlie Brown Christmas [2012 Remastered & Expanded Edition]","1","12","329000","spotify:user:124275045","2017-12-03T16:46:49Z"
"spotify:track:5NdR9K6SgpSfHNzYhXV5q2","Nutcracker Suite: Nutcracker Suite: Overture","Duke Ellington, Harmonie Ensemble/New York, Steven Richman","Tchaikovsky & Ellington: The Nutcracker Suites, Classical & Jazz","1","9","203933","spotify:user:124275045","2017-12-03T16:47:24Z"
"spotify:track:7hK9jnESeCfc5fIHH76jKh","Skating","Vince Guaraldi Trio","A Charlie Brown Christmas [2012 Remastered & Expanded Edition]","1","7","145640","spotify:user:124275045","2017-12-03T16:47:06Z"
"spotify:track:7Con9fRrJCvD6R4GE2NlWT","Bright Morning Stars Are Rising","Elizabeth Mitchell","The Sounding Joy: Christmas Songs in and out of the Ruth Crawford Seeger Songbook","1","15","194200","spotify:user:124275045","2017-12-03T16:47:40Z"
"spotify:track:6mYuVj1CNwDozkQmlEVymf","Father Christmas","The Kinks","Christmas A Go-Go","1","19","219853","spotify:user:124275045","2017-12-03T16:47:52Z"
"spotify:track:0brytNfZX5Bj4edEHuedlN","Let It Snow! Let It Snow! Let It Snow!","Ella Fitzgerald, Jule Styne","Jazz - Winter Classics","1","8","162360","spotify:user:124275045","2017-12-03T16:47:55Z"
"spotify:track:0tZDgH4fneRMBf1jPrm8Wo","Lo! How A Rose E'er Blooming","Sufjan Stevens","Songs For Christmas","1","4","202186","spotify:user:124275045","2017-12-03T16:48:01Z"
"spotify:track:0oaZzGB0nCGB7Dxr6PKXCm","I've Got My Love To Keep Me Warm","Billie Holiday","Verve Unmixed Christmas","1","4","238040","spotify:user:124275045","2017-12-03T16:48:07Z"
"spotify:track:639pLgIHWiwrH12VZu01Xk","Tomorrow shall be my dancing day","Traditional English, Choir of King's College, Cambridge, Sir David Willcocks","Christmas At King's","1","18","115466","spotify:user:124275045","2017-12-03T17:19:58Z"
"spotify:track:2AJHEH475SPH3XckX6KyBI","The Scavenger","John Williams","Star Wars: The Force Awakens (Original Motion Picture Soundtrack)","1","2","219933","spotify:user:124275045","2017-12-15T22:15:41Z"
"spotify:track:0LqcRfO94p7AJt4SHq3PS3","Fairytale of New York - Recorded at Spotify Studios NYC","Rostam","Spotify Singles - Holiday","1","1","254587","spotify:user:124275045","2017-12-16T23:27:54Z"
"spotify:track:29UQV9kjexf0TJAR0UElID","River - Recorded At RAK Studios, London","Sam Smith","Spotify Singles - Holiday","1","1","208573","spotify:user:124275045","2017-12-16T23:43:44Z"
"spotify:track:5BppO0mRbrH2TSOOShlPXk","Have Yourself a Merry Little Christmas","Phoebe Bridgers","Have Yourself a Merry Little Christmas","1","1","179368","spotify:user:124275045","2017-12-16T23:46:28Z"
"spotify:track:7zrhy9OhtcO7MdIvbbJiOa","December","Ariana Grande","Christmas & Chill","1","3","116266","spotify:user:124275045","2017-12-16T23:49:00Z"
"spotify:track:6BqE2EzcqW6sNYf7SeGfuN","Snow In California","Ariana Grande","Christmas Kisses","1","3","206373","spotify:user:124275045","2017-12-16T23:49:52Z"
"spotify:track:39yFsVFODEoe7q6WbgJKUX","Someone Said Goodbye","Enya","Amarantine (Christmas Edition)","1","8","240693","spotify:user:124275045","2017-12-19T15:30:10Z"
"spotify:track:4GjD33yTih7RqvGkH9C9wO","From Gold","Novo Amor","From Gold","1","1","213948","spotify:user:124275045","2017-12-23T04:23:17Z"
"spotify:track:09HK1zEnwMK5Ql2WVXczgk","Georgia","Phoebe Bridgers","Stranger in the Alps","1","7","247306","spotify:user:124275045","2017-12-25T16:41:48Z"
