﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7v5IPuPlnx3fINur86ZDoB","Hooked On A Feeling","Blue Swede","Love To Love","1","6","173426","spotify:user:124275045","2014-08-12T02:59:46Z"
"spotify:track:3pVbA69fLbVMwEv7ESCTm5","Jealous (I Ain't With It)","Chromeo","Jealous (I Ain't With It)","1","1","228026","spotify:user:124275045","2014-08-05T01:35:31Z"
"spotify:track:3s4U7OHV7gnj42VV72eSZ6","Rather Be (feat. Jess Glynne)","Clean Bandit, Jess Glynne","Rather Be (feat. Jess Glynne)","1","1","227833","spotify:user:124275045","2014-08-05T01:35:35Z"
"spotify:track:1BltsyC5W3SAABdxyrDXwi","Latch","Disclosure, Sam Smith","Settle","1","3","255631","spotify:user:124275045","2014-08-05T01:35:35Z"
"spotify:track:4E8KoNTXZnWDE3cCjjw8FU","Break Free","Ariana Grande, Zedd","Break Free","1","1","214693","spotify:user:124275045","2014-08-05T01:35:43Z"
"spotify:track:4iwMhMvcTqukn1n3NVjb2N","Holland, 1945","Neutral Milk Hotel","In the Aeroplane Over the Sea","1","6","192533","spotify:user:124275045","2014-08-05T02:17:49Z"
"spotify:track:2AhbZP2oChiLpq5HHKg1xP","Long Time Traveller","The Wailin' Jennys","Firecracker","1","9","128280","spotify:user:124275045","2014-08-07T17:58:40Z"
"spotify:track:64hujgSlQDUajo6bSGRfyG","Ooh Child","The Five Stairsteps","Crooklyn Volume 1 (Music From The Motion Picture)","1","11","197040","spotify:user:124275045","2014-08-12T02:59:56Z"
"spotify:track:7cdnq45E9aP2XDStHg5vd7","Cherry Bomb","The Runaways","The Runaways","1","1","138706","spotify:user:124275045","2014-08-12T03:00:29Z"
"spotify:track:2ia7iiEtpiOL2ZVuWxBZGB","I Will Never Let You Down","Rita Ora","I Will Never Let You Down","1","1","203466","spotify:user:124275045","2014-08-22T21:00:13Z"
"spotify:track:2ofOe2OaXFpZF5ETbsc7Qu","Honeymoon Avenue","Ariana Grande","Yours Truly","1","1","339733","spotify:user:124275045","2014-08-22T21:00:29Z"
"spotify:track:0OAuoswDh4Mf6OYHnVNot2","Spinners","The Hold Steady","Teeth Dreams","1","2","324240","spotify:user:124275045","2014-08-22T21:01:14Z"
"spotify:track:64zdnlftDUEpPQbOut0sV2","Fireproof","The National","Trouble Will Find Me","1","4","178106","spotify:user:124275045","2014-08-22T21:01:33Z"
"spotify:track:04cxAqa9ZgLwvEskosNVsB","XO","Beyoncé","BEYONCÉ","1","2","215946","spotify:user:124275045","2014-08-26T00:54:32Z"
