﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3JtdmGmWOoZ4j37gj9Uzmp","Here's Your Future","The Thermals","The Body, The Blood, The Machine","1","1","148866","spotify:user:124275045","2017-05-05T17:45:51Z"
"spotify:track:35OppZQwLS8hpxIom3LGHz","Belly of the Beat","Grimes","Art Angels","1","5","205567","spotify:user:124275045","2017-05-05T14:28:11Z"
"spotify:track:6eLAxAuhLkwCVJebqev16O","I Think It's Going To Rain Today","Dusty Springfield","Dusty In London","1","18","196533","spotify:user:124275045","2017-05-05T17:47:35Z"
"spotify:track:5MzXUNfn8AAcz4Z6j2KgTK","Let It All Go","RHODES, Birdy","Wishes (Deluxe Version)","1","10","280757","spotify:user:124275045","2017-05-05T17:48:41Z"
"spotify:local:Bloc+Party:Silent+Alarm:Blue+Light:167","Blue Light","Bloc Party","Silent Alarm","0","0","167000","spotify:user:124275045","2017-05-05T17:52:22Z"
"spotify:track:3mM14WXoPaLRjjkmxHe99L","Coal Miner's Daughter - Single Version","Loretta Lynn","Coal Miner's Daughter","1","1","180960","spotify:user:124275045","2017-05-05T18:22:29Z"
"spotify:track:0GPf5U0r8YuKDP4bfuyrT1","Ohio","Patty Griffin","American Kid","1","3","312373","spotify:user:124275045","2017-05-05T18:22:34Z"
"spotify:track:2BUJHjBlrEQWwuXKtR7Z7U","Meet Me in the City","Junior Kimbrough","Meet Me in the City","1","1","191960","spotify:user:124275045","2017-05-05T18:22:41Z"
"spotify:track:4Vc3bzFxXdrABa2DxgyCMT","Work Song","Hozier","Hozier","1","9","229720","spotify:user:124275045","2017-05-05T18:22:56Z"
"spotify:local:Neko+Case:Middle+Cyclone:Don%27t+Forget+Me:189","Don't Forget Me","Neko Case","Middle Cyclone","0","0","189000","spotify:user:124275045","2017-05-05T18:23:15Z"
"spotify:track:5muMV5bjeyJ9IAKgL9qjuN","Reincarnations, Op. 16: III. The Coolin","Samuel Barber, Seraphic Fire, Patrick Dupre Quigley","Reincarnations: A Century of American Choral Music","1","8","246600","spotify:user:124275045","2017-05-05T18:24:25Z"
"spotify:track:4HkRmlK32JkT2XN8L22vER","2 Composizioni corali: No. 1. Il giardino di Afrodite","Ildebrando Pizzetti, Danish National Radio Choir, Stefan Parkman","Pizzetti: Messa Di Requiem / Choral Compositions","1","9","285800","spotify:user:124275045","2017-05-05T18:25:15Z"
"spotify:track:6taQyTJtq3TW6HTcYPidG0","Song of Songs: No. 16 Surge, amica mea, speciosa mea","Giovanni Pierluigi da Palestrina, The Sixteen, Harry Christophers","Palestrina Volume 6","1","6","152680","spotify:user:124275045","2017-05-05T18:32:10Z"
"spotify:track:2EVFVr2oSltnQQ8dMHmFny","Da le belle contrade d'oriente - Arr. for Guitar","Cipriano de Rore, Noël Akchoté","The Very Final End (Arr. for Guitar)","1","7","213480","spotify:user:124275045","2017-05-05T18:35:33Z"
"spotify:track:7mvoKkNdVpPAZwx9LgbgvV","Ancor che co'l partire","Cipriano de Rore, Cappella Mediterranea, Leonardo García-Alarcón","Cipriano de Rore: Ancor che col partire","1","1","170897","spotify:user:124275045","2017-05-05T18:35:54Z"
"spotify:track:5xvr611bH9QJaQFdbYOodB","Ardo per te, mio bene","Carlo Gesualdo, Delitiæ Musicæ, Marco Longhini","Gesualdo: Madrigals, Books 5 & 6","3","2","243240","spotify:user:124275045","2017-05-05T18:55:19Z"
"spotify:track:5UlokrsKgBObpODBXwTW0B","Freight train","Elizabeth Cotten","Freight Train and Other North Carolina Folk Songs and Tunes","1","2","166373","spotify:user:124275045","2017-05-06T16:30:23Z"
"spotify:track:1ZcBa2buf2Mx5LHTyOujri","I'm Going Away","Elizabeth Cotten","Shake Sugaree","1","4","205493","spotify:user:124275045","2017-05-10T13:35:51Z"
"spotify:track:6c8QH9FMFKj0ZgNeiyOx4v","Over My Head (Cable Car)","The Fray","Over My Head (Cable Car)","1","1","236373","spotify:user:124275045","2017-05-28T17:32:09Z"
