﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3zxqTbepxLQesm41y2NoE4","California","Grimes","Art Angels","1","2","198337","spotify:user:124275045","2017-04-01T16:16:42Z"
"spotify:track:3ac4JtHUifmk3d4oNvrB2o","Julia","Jungle","Jungle","1","8","195293","spotify:user:124275045","2017-04-01T16:16:31Z"
"spotify:track:4FjT3dqUW2Uq0R3pMz5V7C","Help Me Lose My Mind","Disclosure, London Grammar","Settle (Deluxe)","1","14","244480","spotify:user:124275045","2017-04-02T16:47:39Z"
"spotify:track:35OppZQwLS8hpxIom3LGHz","Belly of the Beat","Grimes","Art Angels","1","5","205567","spotify:user:124275045","2017-04-02T17:53:51Z"
"spotify:track:78J9MBkAoqfvyeEpQKJDzD","Step","Vampire Weekend","Modern Vampires of the City","1","3","251626","spotify:user:124275045","2017-04-04T14:36:23Z"
"spotify:track:4sCYKMatyhazyy6r2N7Hp2","Genesis","Grimes","Visions","1","2","255320","spotify:user:124275045","2017-04-02T17:59:21Z"
"spotify:track:4JyLFq2mHC8JPFTXHwYPWD","Liability","Lorde","Liability","1","1","172060","spotify:user:124275045","2017-04-04T13:53:34Z"
"spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9","I Follow Rivers - The Magician Remix","Lykke Li, The Magician","I Follow Rivers (The Magician Remix)","1","1","280069","spotify:user:124275045","2017-04-04T15:15:23Z"
"spotify:track:6pfmQTZWmwL2H2BpdzSl8l","Butterfly","Grimes","Art Angels","1","14","252558","spotify:user:124275045","2017-04-02T17:53:44Z"
"spotify:track:4ct5eV0im058nN9gzrvQWf","Valentine","Jessie Ware, Sampha","Devotion - The Gold Edition","1","13","128989","spotify:user:124275045","2017-04-11T23:12:22Z"
"spotify:track:3Uy5Sji10E3hTbSsSVEgVw","Prosthetic Love","Typhoon","White Lighter","1","9","243224","spotify:user:124275045","2017-04-11T23:33:24Z"
"spotify:track:4oeTgaX57wJL8qCgx0sSfc","The Brae","Yumi Zouma","EP I","1","3","255988","spotify:user:124275045","2017-04-11T23:40:04Z"
"spotify:track:3235tlVzU2jtYSE71xYxur","Antarctica","The Weepies","Hideaway","1","7","194586","spotify:user:124275045","2017-04-11T23:46:22Z"
"spotify:track:6IpnrE8dqkfD0aaIgOE0Rw","Half Acre","Hem","Rabbit Songs","1","3","203373","spotify:user:124275045","2017-04-12T01:31:36Z"
"spotify:track:0rNmxUbgo80O6jN6IgklPL","The Wind and the Rain","Hem","Twelfth Night","1","27","198320","spotify:user:124275045","2017-04-12T01:32:02Z"
"spotify:track:3plHqKvimDjUnzftO9PtDB","Something About What Happens When We Talk","Lucinda Williams","Sweet Old World","1","2","230093","spotify:user:124275045","2017-04-12T01:37:04Z"
"spotify:track:4PxzGOH79jcmmldKgoI9sB","I Wish I Was the Moon","Neko Case","Blacklisted","1","11","214733","spotify:user:124275045","2017-04-12T01:37:27Z"
"spotify:track:6zZXA02BcvI1rlOtjYT0tn","Betting On Trains","Hem","Rabbit Songs","1","5","164160","spotify:user:124275045","2017-04-12T01:37:59Z"
"spotify:track:6xUCa1oWZ1zuAXRN35Xksi","The Moon","Cat Power","The Greatest","1","8","225400","spotify:user:124275045","2017-04-12T01:44:30Z"
"spotify:track:0GPf5U0r8YuKDP4bfuyrT1","Ohio","Patty Griffin","American Kid","1","3","312373","spotify:user:124275045","2017-04-12T02:34:06Z"
"spotify:track:156t2rQgsjdRngsgcmMF5J","If I Were a Bluebird","Linda Thompson","Won't Be Long Now","1","3","410173","spotify:user:124275045","2017-04-12T02:39:18Z"
