﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5JCuxvEqQv3QTbyU95Jta9","Here I Dreamt I Was an Architect > Dreams","Colin Meloy","Colin Meloy Sings Live!","1","5","295760","spotify:user:124275045","2017-01-07T22:14:07Z"
"spotify:track:3vqHCEFblnz1vIbWs7T0Qr","Winter","Daughter","If You Leave","1","1","283400","spotify:user:124275045","2017-01-02T16:46:46Z"
"spotify:track:6Rt6KwuF7I8ZkdZG2G0bYr","The Only Thing","Sufjan Stevens","Carrie & Lowell","1","7","284130","spotify:user:124275045","2017-01-02T16:45:47Z"
"spotify:track:10rA9ND4fP1MX0Nj0iobSp","Sea of Love","Cat Power","The Covers Record","1","12","139466","spotify:user:124275045","2017-01-02T16:46:22Z"
"spotify:track:1drUAdX3NY4dTieuxdedLY","Smother","Daughter","If You Leave","1","2","240560","spotify:user:124275045","2017-01-02T16:46:55Z"
"spotify:track:3dHd98Eqn4JM5lfYRyPTak","I Can See The Pines Are Dancing","A.A. Bondy","When The Devil's Loose","1","6","222426","spotify:user:124275045","2017-01-02T16:46:24Z"
"spotify:track:5U4KihyhECuTIQOyGNf0a8","Lonely Lonely","Feist","Let It Die","1","6","250120","spotify:user:124275045","2017-01-05T20:04:09Z"
"spotify:track:2LTCcb1zjqrgcd27e7dS9h","Plans","Marika Hackman","That Iron Taste","1","6","218346","spotify:user:124275045","2017-01-02T16:46:43Z"
"spotify:track:5a7kIr9TIjC5B9vP3HThqx","The Crane Wife 1 & 2","The Decemberists","The Crane Wife (10th Anniversary Edition)","1","9","684429","spotify:user:124275045","2017-01-07T21:51:28Z"
"spotify:track:7bQfNecR1k52fPVQiZq0dJ","Landfill","Daughter","His Young Heart EP","1","1","263906","spotify:user:124275045","2017-01-02T16:56:29Z"
"spotify:track:5j6ZZwA9BnxZi5Bk0Ng4jB","Heroes - 1999 Remastered Version","David Bowie","Heroes","1","3","370373","spotify:user:124275045","2017-01-07T15:12:05Z"
"spotify:track:3egyVB4OXuOx6TArfweK3r","Bath Is Black","Marika Hackman","That Iron Taste","1","1","186373","spotify:user:124275045","2017-01-07T16:44:55Z"
"spotify:track:32uulAKx2SuccFBg2taf76","California One / Youth and Beauty Brigade > Ask","Colin Meloy","Colin Meloy Sings Live!","1","13","742746","spotify:user:124275045","2017-01-07T22:25:53Z"
"spotify:track:3Rc2ajBMInxeNGVkMPC92Y","Dancing On My Own","Robyn","Body Talk Pt. 1","1","3","285973","spotify:user:124275045","2017-01-11T18:22:39Z"
"spotify:track:4NUwHak99ltaqdMUMhnYuA","Salesman At The Day Of The Parade","Rogue Wave","Descended Like Vultures","1","3","156840","spotify:user:124275045","2017-01-11T18:23:10Z"
"spotify:track:0hZnyzzvqZE6G36eKXmjZS","Lost Coastlines","Okkervil River","The Stand Ins","1","2","331800","spotify:user:124275045","2017-01-11T18:23:12Z"
"spotify:track:617BX2z1ctbswU1xjU3LRW","I Wish I Knew How It Would Feel to Be Free","Nina Simone","The Very Best Of Nina Simone 1967-1972 - Sugar In My Bowl","1","10","188893","spotify:user:124275045","2017-01-22T15:06:09Z"
"spotify:track:6WEEA3pDQVogiNND0jRfoJ","Hearts and Bones - Remastered","Paul Simon","Hearts And Bones","1","2","339293","spotify:user:124275045","2017-01-24T18:08:56Z"
"spotify:track:3NpJjL8Dnl0PtsUGVArve6","Islands In The Stream","Feist, Constantines","The Reminder","1","9","256680","spotify:user:124275045","2017-01-24T18:20:37Z"
"spotify:track:2qG84qt92gQvwpAFIoPqH6","These Foolish Things","Ella Fitzgerald","Ella In Rome - The Birthday Concert","1","3","208333","spotify:user:124275045","2017-01-26T14:38:53Z"
"spotify:track:0m7vDoBJOJBeit05p6PVAP","What's That Perfume That You Wear?","Jens Lekman","What's That Perfume That You Wear?","1","1","210920","spotify:user:124275045","2017-01-26T18:34:55Z"
"spotify:track:0PywzrV955BnXDC8FHAf0n","Jackie and Wilson","Hozier","Hozier","1","3","223120","spotify:user:124275045","2017-01-28T17:14:44Z"
"spotify:track:51qfUWB1VBQSSKupsfdLrD","The Chills","Peter Bjorn and John","Writer's Block","1","9","230160","spotify:user:124275045","2017-01-28T17:40:08Z"
"spotify:track:3VSuWxZM6x6V3ig5nYtikL","She Said She Said - Remastered 2009","The Beatles","Revolver (Remastered)","1","7","156040","spotify:user:124275045","2017-01-28T17:43:40Z"
"spotify:track:2pA4ip3VIEVcIa3qE02oAX","10,000 Emerald Pools","BØRNS","Dopamine","1","1","174693","spotify:user:124275045","2017-01-28T18:56:08Z"
"spotify:track:2M1Qc1mGSI1IYtmJzQtfPq","This Year","The Mountain Goats","The Sunset Tree","1","3","232893","spotify:user:124275045","2017-02-02T16:25:21Z"
