﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0vOkmmJEtjuFZDzrQSFzEE","Hit Me With Your Best Shot","Pat Benatar","Crimes Of Passion","1","4","171266","spotify:user:124275045","2016-11-09T15:32:12Z"
"spotify:track:5VdF9Q0KRG2BkHKUv4OZUq","The Great Divide","Anti-Flag","American Spring","1","2","88213","spotify:user:124275045","2016-11-13T20:24:09Z"
"spotify:track:2M1Qc1mGSI1IYtmJzQtfPq","This Year","The Mountain Goats","The Sunset Tree","1","3","232893","spotify:user:124275045","2016-11-13T20:26:15Z"
"spotify:track:7wgxq27uOvfydLunYkcmAU","Cry","Carly Rae Jepsen","EMOTION SIDE B","1","6","236533","spotify:user:124275045","2016-11-13T20:26:02Z"
"spotify:track:732uqsu5j3zGRDCTXfZJI2","Challengers","The New Pornographers","Challengers","1","3","211533","spotify:user:124275045","2016-11-13T20:11:14Z"
"spotify:local:Sex+Pistols:Never+Mind+The+Bollocks:Anarchy+In+The+U.K.:211","Anarchy In The U.K.","Sex Pistols","Never Mind The Bollocks","0","0","211000","spotify:user:124275045","2016-11-13T20:16:13Z"
"spotify:track:5kqEJwoz5W7AQk7ldpeH8K","Angry, Young And Poor","Anti-Flag","Underground Network","1","1","162573","spotify:user:124275045","2016-11-13T20:19:15Z"
"spotify:track:1B7SCDviw3UgQ7xTXWh1qL","The Good That Won't Come Out","Rilo Kiley","The Execution Of All Things","1","1","271800","spotify:user:124275045","2016-11-13T20:10:55Z"
"spotify:track:0jMikeoKkkSOby4ofddqYs","Better Man","Little Big Town","Better Man","1","1","260933","spotify:user:124275045","2016-11-01T17:43:36Z"
"spotify:track:4wTMBYRE6xVTIUQ6fEudsJ","Take Care","Drake, Rihanna","Take Care (Deluxe)","1","5","277386","spotify:user:124275045","2016-11-13T20:12:13Z"
"spotify:track:64k3qg5AwnINfBXmCJOHA3","Love Is A Battlefield","Pat Benatar","Best Shots","1","1","323493","spotify:user:124275045","2016-11-09T15:31:54Z"
"spotify:track:3N7EZkIGbjAHiENhvnW3gG","Rock the Casbah - Remastered","The Clash","80 Totally 80s Hits","1","74","222426","spotify:user:124275045","2016-11-13T20:18:13Z"
"spotify:track:0qNrKrghOyGtoXzjGBc14a","I Won't Back Down","Tom Petty","Greatest Hits","1","12","175373","spotify:user:124275045","2016-11-13T20:12:19Z"
"spotify:track:6Je5Vjd8VXVpQYcOiav5KU","Don't Save Me","HAIM","Days Are Gone","1","6","230293","spotify:user:124275045","2016-11-13T20:12:46Z"
"spotify:track:1PohsDevUY2TCKuwWknL29","Train in Vain","The Clash","London Calling (Legacy Edition)","1","19","189600","spotify:user:124275045","2016-11-13T20:18:22Z"
"spotify:track:0iuTv9sYunbo4zW6cykFYk","911 For Peace","Anti-Flag","Mobilize","1","1","214600","spotify:user:124275045","2016-11-13T20:21:54Z"
"spotify:track:2e4RcQohKWo8oZIUfjxiGo","Holidays In The Sun","Sex Pistols","Never Mind The Bollocks, Here's The Sex Pistols","1","1","202800","spotify:user:124275045","2016-11-13T20:16:31Z"
"spotify:track:6t3x9CzCRsnIZVCspFIExs","This Is Why We Fight","The Decemberists","The King Is Dead","1","9","330381","spotify:user:124275045","2016-11-13T20:13:08Z"
"spotify:track:6vvmYYUvGXtZLU8msxKvzF","I Wanna Be Sedated - Remastered","Ramones","Road To Ruin: Expanded and Remastered","1","7","149466","spotify:user:124275045","2016-11-13T20:17:07Z"
"spotify:track:5h9NOj6ug1uB4LkT5FrFrm","Everybody Does","Julien Baker","Sprained Ankle","1","4","145888","spotify:user:124275045","2016-11-13T20:20:36Z"
"spotify:track:5ihS6UUlyQAfmp48eSkxuQ","Landslide","Fleetwood Mac","Fleetwood Mac","1","8","199493","spotify:user:124275045","2016-11-10T16:00:20Z"
"spotify:track:14CsqOaDkOkrZ49UJLtuOJ","So Long, Marianne","Leonard Cohen","Songs Of Leonard Cohen","1","6","340560","spotify:user:124275045","2016-11-13T20:11:56Z"
"spotify:track:4mQd00lhfKWoz93hBGLD6o","Mississippi Goddam","Nina Simone","Little Girl Blue - The Greatest Hits","1","10","293035","spotify:user:124275045","2016-11-17T18:07:25Z"
"spotify:track:6X1BxLkiqI55VnlgQKMdDD","Meadowlarks","Fleet Foxes","Fleet Foxes","1","9","191573","spotify:user:124275045","2016-11-24T17:22:12Z"
