﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4D0R0cPruef7gbtp91aFVT","Drawn to the Blood","Sufjan Stevens","Carrie & Lowell","1","4","198478","spotify:user:124275045","2015-09-10T12:44:08Z"
"spotify:track:5e0vgBWfwToyphURwynSXa","Run Away With Me","Carly Rae Jepsen","Emotion","1","1","251320","spotify:user:124275045","2015-09-10T13:15:52Z"
"spotify:track:1zR1eVo6oJI3fvIP0b47QQ","Cicadas And Gulls","Feist","Metals","1","10","196160","spotify:user:124275045","2015-09-10T13:17:05Z"
"spotify:track:2R27zElr6RGSydKesz9MvG","Sights","London Grammar","If You Wait (Deluxe)","1","5","253000","spotify:user:124275045","2015-09-10T13:17:20Z"
"spotify:track:0jRKHKZhHZpN4Q1GHF7YZt","The Same Situation","Joni Mitchell","Court And Spark","1","5","177333","spotify:user:124275045","2015-09-16T02:03:18Z"
"spotify:track:1si9wrLogkenNU1c1EyIUo","The Wave","Miike Snow","Happy To You","1","2","223493","spotify:user:124275045","2015-09-10T13:17:57Z"
"spotify:track:03j2dl7r3hud5V7uoVsnJQ","The Wrong Year","The Decemberists","What A Terrible World, What A Beautiful World","1","7","233013","spotify:user:124275045","2015-09-10T13:18:07Z"
"spotify:track:0PHwCbA310LLIMcSDpQbgF","Two Weeks","FKA twigs","LP1","1","3","247547","spotify:user:124275045","2015-09-10T15:33:58Z"
"spotify:track:5tLXA5R8DlzSHYDMwil1AB","WILD","Troye Sivan","WILD","1","1","227871","spotify:user:124275045","2015-09-10T15:56:21Z"
"spotify:track:3t87C08isN6yw2DnWOorLm","Hannah Hunt","Vampire Weekend","Modern Vampires of the City","1","6","237973","spotify:user:124275045","2015-09-13T14:43:34Z"
"spotify:track:5BkNCuxzzid0gz9sx3NNbX","My Silver Lining","First Aid Kit","Stay Gold","1","1","215493","spotify:user:124275045","2015-09-13T22:31:11Z"
"spotify:track:27VoOUIDXAAgmEXSjOJ1gD","Car On A Hill","Joni Mitchell","Court And Spark","1","6","182200","spotify:user:124275045","2015-09-16T02:06:54Z"
