﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3FQ26GroLnhQEja48FKYqT","Green Light","Lorde","Green Light","1","1","234661","spotify:user:124275045","2017-03-03T15:59:16Z"
"spotify:track:1u1YU1LE0FWHFOHpR2iXua","Casimir Pulaski Day","Sufjan Stevens","Illinois","1","10","353946","spotify:user:124275045","2017-03-01T19:45:01Z"
"spotify:track:6WEEA3pDQVogiNND0jRfoJ","Hearts and Bones - Remastered","Paul Simon","Hearts And Bones","1","2","339293","spotify:user:124275045","2017-03-01T19:45:06Z"
"spotify:track:5aJnpgjVWot4ZGmjL3CZ1x","The Theory of Relativity","Stars","The North","1","1","266826","spotify:user:124275045","2017-03-07T01:50:44Z"
"spotify:track:7LZN7FkxHZk6maiN6NdI2i","Dark Days","Local Natives","Sunlit Youth","1","3","180413","spotify:user:124275045","2017-03-01T19:45:10Z"
"spotify:track:3ac4JtHUifmk3d4oNvrB2o","Julia","Jungle","Jungle","1","8","195293","spotify:user:124275045","2017-03-01T19:47:18Z"
"spotify:track:2VEZx7NWsZ1D0eJ4uv5Fym","Digital Love","Daft Punk","Discovery","1","3","301373","spotify:user:124275045","2017-03-01T20:10:00Z"
"spotify:track:0PywzrV955BnXDC8FHAf0n","Jackie and Wilson","Hozier","Hozier","1","3","223120","spotify:user:124275045","2017-03-07T02:54:08Z"
"spotify:track:52ojopYMUzeNcudsoz7O9D","New Person, Same Old Mistakes","Tame Impala","Currents","1","13","363240","spotify:user:124275045","2017-03-02T15:42:49Z"
"spotify:track:7vcNp4cj4uF4AyX5aKY4Ps","You're Not Good Enough","Blood Orange","Cupid Deluxe","1","2","261360","spotify:user:124275045","2017-03-02T21:01:23Z"
"spotify:track:2JQm8NNpFkwvhuKH3yhuC9","Loud Places","Jamie xx, Romy","In Colour","1","8","283066","spotify:user:124275045","2017-03-02T21:04:49Z"
"spotify:track:0PHwCbA310LLIMcSDpQbgF","Two Weeks","FKA twigs","LP1","1","3","247547","spotify:user:124275045","2017-03-04T03:30:44Z"
"spotify:local:Edith+Piaf:The+Very+Best+Of+Edith+Piaf:La+Vie+En+Rose:187","La Vie En Rose","Edith Piaf","The Very Best Of Edith Piaf","0","0","187000","spotify:user:124275045","2017-03-05T21:27:17Z"
"spotify:track:4sCYKMatyhazyy6r2N7Hp2","Genesis","Grimes","Visions","1","2","255320","spotify:user:124275045","2017-03-05T21:31:29Z"
"spotify:local:Taylor+Swift:Mine+-+Single:Mine:232","Mine","Taylor Swift","Mine - Single","0","0","232000","spotify:user:124275045","2017-03-07T01:45:41Z"
"spotify:track:6x5MayEZCfPc74wrSbGVJx","A Song is a Weapon","Stars","The North","1","9","192200","spotify:user:124275045","2017-03-07T02:18:57Z"
"spotify:track:3zxqTbepxLQesm41y2NoE4","California","Grimes","Art Angels","1","2","198337","spotify:user:124275045","2017-03-07T02:30:42Z"
"spotify:track:6QLXvEcvsav5TcCcUOE7qb","Broken Hearted Melody","Sarah Vaughan","Ultimate Sarah Vaughan","1","9","144333","spotify:user:124275045","2017-03-07T02:46:36Z"
"spotify:track:4yyg2J2uXOjCtCyT64984C","Ends of the Earth","Lord Huron","Lonesome Dreams","1","1","284146","spotify:user:124275045","2017-03-07T02:47:45Z"
"spotify:track:59tpgfXjTc3QR7mWJj8Wln","jasmine (demo)","Jai Paul","jasmine (demo)","1","1","253611","spotify:user:124275045","2017-03-07T03:45:27Z"
"spotify:track:2t5ihA1IyzFp2u5t17IwSu","Symphonia IX (My Wait Is U)","Grimes","Visions","1","10","292506","spotify:user:124275045","2017-03-10T20:54:42Z"
"spotify:track:2X8DqCikgiVk3214hbHEpz","Doing The Right Thing","Daughter","Not To Disappear","1","3","314520","spotify:user:124275045","2017-03-10T21:34:05Z"
"spotify:track:5kOBEsqVNwi4udPRbagNIV","Time After Time","Iron & Wine","Time After Time","1","1","170216","spotify:user:124275045","2017-03-15T20:41:53Z"
"spotify:track:5QzPvLo4IzkSVkVzVdKTZ5","Party Talk","Craft Spells","Party Talk","1","1","219880","spotify:user:124275045","2017-03-15T22:47:39Z"
"spotify:track:3mHal2liLEsD7Rb1zDRPzf","Bird Of Prey","Natalie Prass","Natalie Prass","1","2","322760","spotify:user:124275045","2017-03-28T17:50:13Z"
