﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0tDfp0vFR95Gg6Mrhza3lX","Call It What You Want","Taylor Swift","Call It What You Want","1","1","203506","spotify:user:124275045","2017-11-11T23:13:32Z"
"spotify:track:0dFf2G2Q5SdYbvcLDK58EB","Blacktop","Julien Baker","Sprained Ankle","1","1","283509","spotify:user:124275045","2017-11-11T23:27:34Z"
"spotify:track:1ZOK8VkScTdXrccs7hkUPq","That Don't Impress Me Much - triple j Like A Version","HAIM","That Don't Impress Me Much (triple j Like A Version)","1","1","244026","spotify:user:124275045","2017-11-12T14:55:37Z"
"spotify:track:1FvAevXkcVRoZ3W6DBS4BU","Turn Me Around","Half Waif","Probable Depths","1","3","210500","spotify:user:124275045","2017-11-12T14:55:53Z"
"spotify:track:1MTm3GF4RaVq0KBcuLisKN","Tactilian","Half Waif","Probable Depths","1","8","254876","spotify:user:124275045","2017-11-12T14:55:53Z"
"spotify:track:0CRlDw9sOW2RN7IfgqXnd7","Severed Logic - Audiotree Live Version","Half Waif","Half Waif on Audiotree Live","1","1","213339","spotify:user:124275045","2017-11-12T14:55:53Z"
"spotify:track:4fLNhEYdkkHuQifgzYs1Gq","Severed Logic","Half Waif","form/a","1","1","215844","spotify:user:124275045","2017-11-12T14:55:53Z"
"spotify:track:54IL47Tmp2MAVABIdf6eMF","Hang On Me","St. Vincent","MASSEDUCTION","1","1","168786","spotify:user:124275045","2017-11-12T14:55:56Z"
