﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4MA2EibH9eGHgkbaTnJ3CR","Trap Queen (feat. Quavo & Gucci Mane)","Fetty Wap, Quavo, Gucci Mane","Trap Queen (feat. Quavo & Gucci Mane)","1","1","207567","spotify:user:124275045","2015-07-03T16:52:33Z"
"spotify:track:2XPc8gL9PwxGURQFcFaDJR","Cheerleader - Felix Jaehn Remix Radio Edit","OMI, Felix Jaehn","Cheerleader (Felix Jaehn Remix Radio Edit)","1","1","181826","spotify:user:124275045","2015-07-01T21:03:00Z"
"spotify:track:4KcVVhAaHxqtX2ANt4b3tc","Lean On","Major Lazer, MØ, DJ Snake","Lean On","1","1","176561","spotify:user:124275045","2015-07-01T21:03:02Z"
"spotify:track:4KtrE35pTuqwNc22QP58RT","Drop the Game","Flume, Nick Murphy / Chet Faker","Lockjaw","1","1","221894","spotify:user:124275045","2015-07-01T21:03:06Z"
"spotify:track:1oPenAfTz9oa1RWNBGy0tO","Gold","Nick Murphy / Chet Faker","Built on Glass","1","5","285290","spotify:user:124275045","2015-07-01T21:03:16Z"
"spotify:track:0xkRMasLtvGqw7AUli6b0e","Hold Me Down","Halsey","Hold Me Down","1","1","204785","spotify:user:124275045","2015-07-01T21:03:16Z"
"spotify:track:6FrWcLu0aYg14wV4mnYMlH","You Don't Know Me","Son Lux","Bones","1","4","220480","spotify:user:124275045","2015-07-01T21:03:16Z"
"spotify:track:2tpfxAXiI52znho4WE3XFA","Talking Body","Tove Lo","Queen Of The Clouds","1","4","238426","spotify:user:124275045","2015-07-02T19:10:31Z"
"spotify:track:1HNE2PX70ztbEl6MLxrpNL","In Too Deep","Sum 41","All Killer, No Filler","1","7","207093","spotify:user:124275045","2015-07-03T16:05:43Z"
"spotify:track:3Lw7lWTJlcqlx8E9HFmByr","Million Dollar Bills","Lorde","Pure Heroine (Extended)","1","12","138210","spotify:user:124275045","2015-07-03T16:06:16Z"
"spotify:track:2R27zElr6RGSydKesz9MvG","Sights","London Grammar","If You Wait (Deluxe)","1","5","253000","spotify:user:124275045","2015-07-05T14:18:49Z"
"spotify:track:4kbj5MwxO1bq9wjT5g9HaA","Shut Up and Dance","WALK THE MOON","TALKING IS HARD","1","3","199080","spotify:user:124275045","2015-07-05T20:51:54Z"
"spotify:track:6FXNfYIY6iEeCKuIeSYWgg","Can't Feel My Face","The Weeknd","Can’t Feel My Face","1","1","215612","spotify:user:124275045","2015-07-05T20:51:57Z"
"spotify:track:2PtBhfoPZ6VYtXkrE5FrCH","Reflections","MisterWives","Our Own House","1","3","186440","spotify:user:124275045","2015-07-09T17:05:49Z"
"spotify:track:3FtYbEfBqAlGO46NUDQSAt","Electric Feel","MGMT","Oracular Spectacular","1","4","229640","spotify:user:124275045","2015-07-09T19:11:09Z"
