﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1A3VaegM84ihw5T6eTY7Ay","Hounds Of Love","Kate Bush","Hounds Of Love","1","2","182323","spotify:user:124275045","2013-02-02T23:43:40Z"
"spotify:track:3jLvoOf3s8YQWRRlFoc7DO","Holy Ground","Taylor Swift","Red","1","11","202960","spotify:user:124275045","2013-02-03T02:59:28Z"
"spotify:track:1u9677L49089blplYOCN9B","I Summon You","Spoon","Gimme Fiction (Bonus Edition)","1","7","235560","spotify:user:124275045","2013-02-03T03:01:17Z"
"spotify:track:4uQo8h1UY1yDbaCTggD1rV","L.E.S Artistes","Santigold","Santigold (DMD new artwork)","1","1","203906","spotify:user:124275045","2013-02-03T03:02:28Z"
"spotify:track:6Sf28B55DhUJIHachxQ3EK","Marathon","Tennis","Marathon - Single","1","1","165466","spotify:user:124275045","2013-02-03T03:05:18Z"
"spotify:track:6aGjEZ7kq3YXgD0EDt80O5","Live While We're Young","One Direction","Take Me Home: Yearbook Edition","1","1","200186","spotify:user:124275045","2013-02-03T03:06:08Z"
"spotify:track:1VdZ0vKfR5jneCmWIUAMxK","The A Team","Ed Sheeran","+","1","1","258373","spotify:user:124275045","2013-02-03T03:10:43Z"
"spotify:track:2bP1W2vAebhRQLMAYhquWg","Dreams","Passion Pit","Manners","1","14","258466","spotify:user:124275045","2013-02-03T03:11:46Z"
"spotify:track:77TT8Xvx637TpzV8kKGkUw","Titanium (feat. Sia)","David Guetta, Sia","Nothing But The Beat","1","13","245040","spotify:user:124275045","2013-02-03T03:34:29Z"
"spotify:track:1est72o2prNA80flC5ncoN","Party In The U.S.A.","The Barden Bellas","Pitch Perfect Soundtrack","1","9","63080","spotify:user:124275045","2013-02-03T03:35:57Z"
"spotify:track:6swfmB6db8dIQr4KtNygDG","22","Taylor Swift","Red","1","6","232120","spotify:user:124275045","2013-02-03T04:29:34Z"
"spotify:track:10rA9ND4fP1MX0Nj0iobSp","Sea of Love","Cat Power","The Covers Record","1","12","139466","spotify:user:124275045","2013-02-06T04:14:40Z"
"spotify:track:5IJlhaBZ8ioK7JO8JSGzzO","Dancing On My Own","Robyn","Dancing On My Own","1","1","286360","spotify:user:124275045","2013-02-07T02:41:37Z"
"spotify:track:3dHd98Eqn4JM5lfYRyPTak","I Can See The Pines Are Dancing","A.A. Bondy","When The Devil's Loose","1","6","222426","spotify:user:124275045","2013-02-07T04:25:34Z"
"spotify:track:2QhURnm7mQDxBb5jWkbDug","Don't Panic","Coldplay","Parachutes","1","1","136866","spotify:user:124275045","2013-02-14T03:39:14Z"
"spotify:track:4fT30Ghhn5p7vDtUtn9bdK","Drove Me Wild","Tegan and Sara","Heartthrob","1","5","229253","spotify:user:124275045","2013-02-17T22:13:45Z"
"spotify:track:0HRshWRNAwQBROvxXqG3i9","Skinny Love","Birdy","Birdy (Deluxe Version)","1","2","201080","spotify:user:124275045","2013-02-26T04:51:05Z"
