﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:local:James+Taylor:Greatest+Hits:Sweet+Baby+James:174","Sweet Baby James","James Taylor","Greatest Hits","0","0","174000","spotify:user:124275045","2016-12-01T14:33:16Z"
"spotify:track:0oaZzGB0nCGB7Dxr6PKXCm","I've Got My Love To Keep Me Warm","Billie Holiday","Verve Unmixed Christmas","1","4","238040","spotify:user:124275045","2016-12-01T14:33:30Z"
"spotify:track:34rzJNfTd5e9s3TICFMPD0","O Tannenbaum","Vince Guaraldi Trio","A Charlie Brown Christmas [2012 Remastered & Expanded Edition]","1","1","309386","spotify:user:124275045","2016-12-01T14:33:54Z"
"spotify:track:3VTNVsTTu05dmTsVFrmGpK","Fairytale of New York (feat. Kirsty MacColl)","The Pogues, Kirsty MacColl","If I Should Fall From Grace With God (Expanded)","1","4","272200","spotify:user:124275045","2016-12-01T14:34:31Z"
"spotify:track:1bA9Xkoy3bsbayZHbeNfe1","The Holly & The Ivy","Los Campesinos!","A Los Campesinos! Christmas","1","3","296560","spotify:user:124275045","2016-12-01T14:34:32Z"
"spotify:track:0LP2DlqqEH5Lo0ujWdHkUD","What Child Is This","Vince Guaraldi Trio","A Charlie Brown Christmas [2012 Remastered & Expanded Edition]","1","2","144933","spotify:user:124275045","2016-12-01T14:33:56Z"
"spotify:track:0tZDgH4fneRMBf1jPrm8Wo","Lo! How A Rose E'er Blooming","Sufjan Stevens","Songs For Christmas","1","4","202186","spotify:user:124275045","2016-12-01T14:34:35Z"
"spotify:track:5Zw4G60gwvP8FXYm9TbXHk","Tomorrow Shall Be My Dancing Day","John Gardner, Huw Tregelles Williams, Chris Stock, Mark Walker, BBC Welsh Chorus, John Hugh Thomas","The Spirit of Christmas Present","1","4","120000","spotify:user:124275045","2016-12-01T14:34:39Z"
"spotify:track:1URhjZLfCUOKroijjKGtOJ","Rejoice","Julien Baker","Sprained Ankle","1","7","213800","spotify:user:124275045","2016-12-01T14:34:45Z"
"spotify:track:4DphT1rljbJjbK9WdrR1zI","Christmas Time Is Here - Instrumental","Vince Guaraldi Trio","A Charlie Brown Christmas [2012 Remastered & Expanded Edition]","1","5","366213","spotify:user:124275045","2016-12-01T14:33:58Z"
"spotify:track:11xmB9zFWfaEdxOUS1KOYL","Baby It's Cold Outside","Uptown Vocal","Premium Blend","1","6","149218","spotify:user:124275045","2016-12-01T14:34:50Z"
"spotify:track:5Jbhv4Zu799f5ustilGf3d","Nutcracker Suite: Nutcracker Suite: The Volga Vouty (Russian Dance)","Duke Ellington, Harmonie Ensemble/New York, Steven Richman","Tchaikovsky & Ellington: The Nutcracker Suites, Classical & Jazz","1","14","176280","spotify:user:124275045","2016-12-01T14:35:56Z"
"spotify:track:0bYg9bo50gSsH3LtXe2SQn","All I Want for Christmas Is You","Mariah Carey","Merry Christmas","1","2","241106","spotify:user:124275045","2016-12-01T14:34:52Z"
"spotify:track:0brytNfZX5Bj4edEHuedlN","Let It Snow! Let It Snow! Let It Snow!","Ella Fitzgerald, Jule Styne","Jazz - Winter Classics","1","8","162360","spotify:user:124275045","2016-12-01T14:35:02Z"
"spotify:track:3jn7LDPfgq3asBu6MWA41R","Tomorrow shall be my dancing day (Arr. D. Willcocks)","Traditional, The Cambridge Singers, John Rutter","Carols Of The Nativity","1","12","120346","spotify:user:124275045","2016-12-01T14:35:02Z"
"spotify:track:7hK9jnESeCfc5fIHH76jKh","Skating","Vince Guaraldi Trio","A Charlie Brown Christmas [2012 Remastered & Expanded Edition]","1","7","145640","spotify:user:124275045","2016-12-01T14:34:13Z"
"spotify:track:4eqne0oIdt9GW2ubiliny0","Have Yourself A Merry Little Christmas - "Meet Me In St. Louis" Original Cast Recording","Judy Garland","The Complete Decca Masters (Plus)","3","13","162200","spotify:user:124275045","2016-12-01T14:35:02Z"
"spotify:track:6mYuVj1CNwDozkQmlEVymf","Father Christmas","The Kinks","Christmas A Go-Go","1","19","219853","spotify:user:124275045","2016-12-01T14:35:02Z"
"spotify:track:6IuGY9dLmKc8riJmP0RLt2","O Holy Night","Handsome and Gretyl","Wonder","1","4","265853","spotify:user:124275045","2016-12-01T14:35:02Z"
"spotify:track:5qMH0NemsZnG7OL5iyNQJN","Riddles Wisely Expounded (Child 1)","Anaïs Mitchell, Jefferson Hamer","Child Ballads","1","4","282293","spotify:user:124275045","2016-12-01T14:35:10Z"
"spotify:track:5NdR9K6SgpSfHNzYhXV5q2","Nutcracker Suite: Nutcracker Suite: Overture","Duke Ellington, Harmonie Ensemble/New York, Steven Richman","Tchaikovsky & Ellington: The Nutcracker Suites, Classical & Jazz","1","9","203933","spotify:user:124275045","2016-12-01T14:35:52Z"
"spotify:track:5yltN9z9qOBkKSjQ0IhGxg","Silver Bells","She & Him","A Very She & Him Christmas","1","8","117226","spotify:user:124275045","2016-12-01T18:50:18Z"
"spotify:track:2bYQW6bRuEF8lHgJ7K6dTt","O Holy Night","The Sweeplings","Sorted Noise Records: A Holiday Album, Vol. 2","1","7","303750","spotify:user:124275045","2016-12-01T18:51:30Z"
"spotify:track:1OWFnhRNJquYcDK8YZ95Ts","Do You Hear What I Hear?","Vanessa Carlton","Hear The Bells","1","1","262253","spotify:user:124275045","2016-12-01T18:53:12Z"
"spotify:track:5P0cZ3i8YB7DFbVLXuuPeL","Green Grows The Holly","Calexico","Holidays Rule","1","7","239040","spotify:user:124275045","2016-12-01T19:00:41Z"
