﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6eGWX5D180XeItqszoAlFk","Kokoro","Fatoumata Diawara","Fenfo (Something To Say)","1","2","216613","spotify:user:124275045","2018-06-03T17:14:51Z"
"spotify:track:56RfNBJGUgL1ZFCB1KEJrQ","Django Jane","Janelle Monáe","Dirty Computer","1","6","190288","spotify:user:124275045","2018-06-03T17:13:03Z"
"spotify:track:6i8ecOsx4J2Px1maiqzqoG","Everywhere","Fleetwood Mac","Tango In The Night","1","3","222733","spotify:user:124275045","2018-06-03T17:16:34Z"
"spotify:track:21ByD5uzTBkUtI2lb55JUs","Makoun Oumou","Fatoumata Diawara","Fatou","1","5","276213","spotify:user:124275045","2018-06-03T17:10:47Z"
"spotify:track:0bZ52QzCCKfrfOqs7za6lI","Cherry Wine - Live","Hozier","Hozier","1","13","240146","spotify:user:124275045","2018-06-03T17:16:48Z"
"spotify:track:1x9ahz0ALGHgbN9wwDjmre","Here Comes the Sun - Remastered","Nina Simone","Here Comes The Sun","1","1","214093","spotify:user:124275045","2018-06-03T17:16:50Z"
"spotify:track:2Yl4OmDby9iitgNWZPwxkd","Be Careful","Cardi B","Invasion of Privacy","1","5","210787","spotify:user:124275045","2018-06-03T17:12:39Z"
"spotify:track:5F5lmpwXkxAJtvZqEguTRo","Love Is A Wild Thing","Kacey Musgraves","Golden Hour","1","6","256146","spotify:user:124275045","2018-06-03T17:12:50Z"
"spotify:track:6WEEA3pDQVogiNND0jRfoJ","Hearts and Bones - Remastered","Paul Simon","Hearts And Bones","1","2","339293","spotify:user:124275045","2018-06-17T02:31:08Z"
"spotify:track:7pHz9U4AZVAQXjs6ik0duH","Cath...","Death Cab for Cutie","Narrow Stairs","1","4","229666","spotify:user:124275045","2018-06-03T17:18:35Z"
"spotify:track:4xAUEwVbO5BhqsH49CAOhI","Nterini","Fatoumata Diawara","Fenfo (Something To Say)","1","1","223693","spotify:user:124275045","2018-06-03T17:10:50Z"
"spotify:track:5OpiyfqaQLdtwHd3SfembH","Pynk (feat. Grimes)","Janelle Monáe, Grimes","Dirty Computer","1","7","240426","spotify:user:124275045","2018-06-03T17:13:17Z"
"spotify:track:6RkJauLHQQhBnAxs8LHOp5","In The Long Run","The Staves","Dead & Born & Grown","1","6","165640","spotify:user:124275045","2018-06-03T17:16:35Z"
"spotify:track:1deWgqhgAzI6dY35TbKKh7","The Obvious Child","Paul Simon","The Rhythm Of The Saints","1","1","250226","spotify:user:124275045","2018-06-03T17:16:56Z"
"spotify:track:3S0Q5HzAiZJH0bQi6XEybu","Ou Y'an Ye","Fatoumata Diawara","Fenfo (Something To Say)","1","3","252546","spotify:user:124275045","2018-06-03T17:17:01Z"
"spotify:track:4jvfzleLDS7kAcCzBurkQn","Clandestin","Fatoumata Diawara","Fatou","1","12","239080","spotify:user:124275045","2018-06-03T18:52:21Z"
"spotify:track:0380J5YBxBw1xtGdtC3wdE","Alama","Fatoumata Diawara","Fatou","1","7","215440","spotify:user:124275045","2018-06-05T12:46:04Z"
"spotify:track:1ZeDWXJnkZOLOmbGEOPSMe","Want You Back","HAIM","Want You Back","1","1","232666","spotify:user:124275045","2018-06-07T16:39:24Z"
"spotify:local:Janelle+Mon%C3%A1e:Dirty+Computer:Crazy%2C+Classic%2C+Life:286","Crazy, Classic, Life","Janelle Monáe","Dirty Computer","0","0","286000","spotify:user:124275045","2018-06-22T13:51:06Z"
"spotify:track:1x44b9WUQCferJvgKd2kGi","Crazy Love - Demo","Paul Simon","Graceland (25th Anniversary Deluxe Edition)","1","16","151120","spotify:user:124275045","2018-06-08T15:38:07Z"
"spotify:track:2eoZr92GWsqCaYkkCGWuxl","J-Boy","Phoenix","Ti Amo","1","1","248213","spotify:user:124275045","2018-06-26T14:32:26Z"
