﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6PDPy2HspcDoiSAxRSmhug","Black Heart","Carly Rae Jepsen","Emotion","1","13","176720","spotify:user:124275045","2017-10-02T12:54:03Z"
"spotify:track:1bSpwPhAxZwlR2enJJsv7U","No Surprises","Radiohead","OK Computer","1","10","229120","spotify:user:124275045","2017-10-02T12:54:12Z"
"spotify:track:50GxesY5I0YSRt9nM9Psyl","Warning Intruders","Rostam","Half-Light","1","12","211480","spotify:user:124275045","2017-10-02T12:58:02Z"
"spotify:track:56XjqGvSncYezYSKMe3mMY","The Old Churchyard","Offa Rex","The Queen of Hearts","1","6","243706","spotify:user:124275045","2017-10-02T22:20:06Z"
"spotify:track:33PULfuTOcEOxZ9HRJrqmt","Wind and Rain","Crooked Still","Shaken by a Low Sound","1","11","226587","spotify:user:124275045","2017-10-02T12:54:14Z"
"spotify:track:05oETzWbd4SI33qK2gbJfR","Rhiannon","Fleetwood Mac","Fleetwood Mac","1","4","252773","spotify:user:124275045","2017-10-02T12:54:21Z"
"spotify:track:1ZbCtBu49bZ3We2GjFegX1","O The Wind And Rain","Peggy Seeger","Bring Me Home","1","11","274840","spotify:user:124275045","2017-10-02T12:54:24Z"
"spotify:track:1rFclTe9JvoAg9BplVrfRX","Tam Lin","Fairport Convention","Liege And Lief","1","7","431773","spotify:user:124275045","2017-10-02T12:54:27Z"
"spotify:track:0grO1Y8vkaJqWu4im2fZy2","All I Wanted","Daughter","Music From Before The Storm","1","8","201799","spotify:user:124275045","2017-10-02T12:58:07Z"
"spotify:track:15049rGLXHwrWtE4euUb5C","The Killing Moon","Echo & the Bunnymen","Songs To Learn And Sing","1","8","346280","spotify:user:124275045","2017-10-02T22:20:47Z"
"spotify:track:3vfFNfRktrxUZijtqqCZlE","Never Going To Catch Me","Rostam","Half-Light","1","6","189600","spotify:user:124275045","2017-10-02T12:58:03Z"
"spotify:track:6t5XrmtermRQ1stD6287zu","Willie o' Winsbury","Offa Rex","The Queen of Hearts","1","8","449080","spotify:user:124275045","2017-10-02T22:20:19Z"
"spotify:track:1ZOK8VkScTdXrccs7hkUPq","That Don't Impress Me Much - triple j Like A Version","HAIM","That Don't Impress Me Much (triple j Like A Version)","1","1","244026","spotify:user:124275045","2017-10-16T13:11:13Z"
"spotify:track:4p9NsrEWOGReSmSzlx9X2g","Run That Body Down","Paul Simon","Paul Simon","1","4","232146","spotify:user:124275045","2017-10-17T00:28:54Z"
"spotify:track:46T1ANxhnavY7eD0wWFtOn","Hearts and Bones - Remastered","Paul Simon","The Essential Paul Simon","1","11","339200","spotify:user:124275045","2017-10-17T01:26:44Z"
"spotify:track:04e1VQ69ll2TR5Jp8F2n5B","Henry Lee (feat. PJ Harvey) - 2011 Remastered Version","Nick Cave & The Bad Seeds, PJ Harvey","Murder Ballads (2011 Remastered Version)","1","3","238186","spotify:user:124275045","2017-10-28T15:50:00Z"
"spotify:track:314R0pPxUPz7wNCwZAa6e0","Gold Dust Woman","Karen Elson","Just Tell Me That You Want Me: A Tribute To Fleetwood Mac","1","9","342333","spotify:user:124275045","2017-10-28T15:54:38Z"
"spotify:track:02UCoCA2TGLoTRU9tpc3I7","Islands In The Stream","Feist, Constantines","The Reminder Deluxe EP","1","5","256986","spotify:user:124275045","2017-10-28T15:55:10Z"
"spotify:track:3S37Hai05JD5adux7RNLd4","Burning Down The House","Tom Jones, The Cardigans","Best Of","1","22","218960","spotify:user:124275045","2017-10-28T15:55:33Z"
"spotify:track:2CsyBDeoseWK98FOGbSiZR","If I Had a Heart","Fever Ray","Fever Ray (Deluxe Edition)","1","1","227866","spotify:user:124275045","2017-10-28T15:55:57Z"
"spotify:track:2hEQRGEAx4YKGh0Kg7djab","Creep","Daniela Andrade","Covers, Vol. 1","1","7","214000","spotify:user:124275045","2017-10-28T15:56:19Z"
"spotify:track:58cKWhCT3I4yhxtNpBlMli","Smells Like Teen Spirit - Radio Edit","Patti Smith","Outside Society","1","17","349733","spotify:user:124275045","2017-10-28T15:58:47Z"
"spotify:track:3aSkxU626gd0zY27d11FcU","What The Water Gave Me","Florence + The Machine","Ceremonials","1","3","333509","spotify:user:124275045","2017-10-28T16:02:26Z"
"spotify:track:0D0Y3sdLu0usJLmtjeifPG","Dust Is Gone","MØ","No Mythologies to Follow (Deluxe)","1","8","229506","spotify:user:124275045","2017-10-28T16:04:08Z"
"spotify:track:5RROFztQ7ua0p9ttJ0U8nv","Nothing's Gonna Hurt You Baby","Cigarettes After Sex","I.","1","1","286293","spotify:user:124275045","2017-10-28T16:07:42Z"
