﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7qAwgcPpNmJRUzbTUTjbC3","Pills N Potions","Nicki Minaj","Pills N Potions","1","1","268853","spotify:user:124275045","2014-11-05T14:01:32Z"
"spotify:track:5BkNCuxzzid0gz9sx3NNbX","My Silver Lining","First Aid Kit","Stay Gold","1","1","215493","spotify:user:124275045","2014-11-06T19:55:10Z"
"spotify:track:665xY2NXuQcQ5yz4KWlf2g","Tallahassee","The Mountain Goats","Tallahassee","1","1","283066","spotify:user:124275045","2014-11-09T21:02:01Z"
"spotify:track:1UPbMOdvd82WdzjxG4ZLdV","How Come You Never Go There","Feist","Metals","1","4","204626","spotify:user:124275045","2014-11-06T19:55:16Z"
"spotify:track:0c6xIDDpzE81m2q797ordA","Hideaway","Kiesza","Sound Of A Woman","1","1","251986","spotify:user:124275045","2014-11-09T22:43:23Z"
"spotify:track:18ycL9Q5zLDeY9M2Lr3Ozw","Mykonos","Fleet Foxes","Sun Giant","1","4","275306","spotify:user:124275045","2014-11-09T20:47:32Z"
"spotify:track:7shVwhUdVbHpykOfbzvDc1","A Case of You","Joni Mitchell","Blue","1","9","263480","spotify:user:124275045","2014-11-09T20:49:24Z"
"spotify:track:3fcXdPIbsz60dH3dzPH19n","Southwood Plantation Road","The Mountain Goats","Tallahassee","1","3","165293","spotify:user:124275045","2014-11-09T21:11:13Z"
"spotify:track:1uy8SZx78GLnVVaeBKgYVk","Dear Avery","The Decemberists","The King Is Dead","1","10","291925","spotify:user:124275045","2014-11-09T22:37:51Z"
"spotify:track:0PHwCbA310LLIMcSDpQbgF","Two Weeks","FKA twigs","LP1","1","3","247547","spotify:user:124275045","2014-11-09T22:44:31Z"
"spotify:track:6PG7uZBvNV3FoWsf9jhVGG","The Past And Pending","The Shins","Oh, Inverted World","1","11","323906","spotify:user:124275045","2014-11-14T22:12:56Z"
