﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2M1Qc1mGSI1IYtmJzQtfPq","This Year","The Mountain Goats","The Sunset Tree","1","3","232893","spotify:user:124275045","2017-02-02T16:25:27Z"
"spotify:track:1zZDoGaxzbO2f8aqLY1WBk","King - Acoustic","Years & Years","Communion (Deluxe)","1","17","243573","spotify:user:124275045","2017-02-09T15:45:49Z"
"spotify:track:2pA4ip3VIEVcIa3qE02oAX","10,000 Emerald Pools","BØRNS","Dopamine","1","1","174693","spotify:user:124275045","2017-02-02T15:45:07Z"
"spotify:track:6WEEA3pDQVogiNND0jRfoJ","Hearts and Bones - Remastered","Paul Simon","Hearts And Bones","1","2","339293","spotify:user:124275045","2017-02-02T15:45:16Z"
"spotify:track:617BX2z1ctbswU1xjU3LRW","I Wish I Knew How It Would Feel to Be Free","Nina Simone","The Very Best Of Nina Simone 1967-1972 - Sugar In My Bowl","1","10","188893","spotify:user:124275045","2017-02-02T15:45:18Z"
"spotify:track:10rA9ND4fP1MX0Nj0iobSp","Sea of Love","Cat Power","The Covers Record","1","12","139466","spotify:user:124275045","2017-02-02T15:45:29Z"
"spotify:track:3pIYV8ajPqkgTABRR54rWP","Fever","Carly Rae Jepsen","EMOTION SIDE B","1","4","184986","spotify:user:124275045","2017-02-09T15:46:21Z"
"spotify:track:7rbCL7W893Zonbfnevku5s","I Need My Girl","The National","Trouble Will Find Me","1","10","245240","spotify:user:124275045","2017-02-11T18:56:16Z"
"spotify:track:196BWadJUceoDPZYAnDsmk","Lullaby of Birdland","Sarah Vaughan","Summertime","1","1","238066","spotify:user:124275045","2017-02-05T01:01:10Z"
"spotify:track:5O2COqDFkjXiMINP03Orzv","First Few Desperate Hours","The Mountain Goats","Tallahassee","1","2","183933","spotify:user:124275045","2017-02-02T16:25:00Z"
"spotify:track:5YqpHuXpFjDVZ7tY1ClFll","Heartbeats","José González","Veneer","1","4","161680","spotify:user:124275045","2017-02-02T16:17:25Z"
"spotify:track:6XW2rKHwNnX5qzk79Qis9w","This Is The Last Time","The National","Trouble Will Find Me","1","7","283386","spotify:user:124275045","2017-02-02T16:19:56Z"
"spotify:track:2nNVILRFtgsNODCzy8dvia","It Might As Well Be Spring - Versione 1950","Sarah Vaughan","Only The Best (Remastered)","1","83","193800","spotify:user:124275045","2017-02-09T15:33:51Z"
"spotify:track:7LZN7FkxHZk6maiN6NdI2i","Dark Days","Local Natives","Sunlit Youth","1","3","180413","spotify:user:124275045","2017-02-02T17:48:37Z"
"spotify:track:7qUoDTmVj07qUf6ZBDhWKl","Blood Bank","Bon Iver","Blood Bank","1","1","285160","spotify:user:124275045","2017-02-09T23:49:18Z"
"spotify:track:5WwOBQWE4nhpLHFUvdaEq0","Leaf off / The Cave","José González","Vestiges & Claws","1","5","293880","spotify:user:124275045","2017-02-02T17:14:03Z"
"spotify:track:37iFlmC2ZbLcRtyZYPLSYA","Warm Blood","Carly Rae Jepsen","Emotion","1","11","253066","spotify:user:124275045","2017-02-03T20:18:57Z"
"spotify:track:1KIJSvzRZzo8ehDTPOXKru","I've Got My Love To Keep Me Warm","Ella Fitzgerald, Louis Armstrong","Ella & Louis Christmas","1","10","191440","spotify:user:124275045","2017-02-09T15:28:31Z"
"spotify:track:5Q17mAldONliLKiSKpikRv","Surprise Yourself - GRYFFIN x Manila Killa Remix","Jack Garratt, Gryffin, Manila Killa","Surprise Yourself (Remixes)","1","2","195495","spotify:user:124275045","2017-02-09T15:37:35Z"
"spotify:track:6JzCO4ZzxAXhY86vTcqM1Q","Desire - Gryffin Remix","Years & Years, Gryffin","Desire (Gryffin Remix)","1","1","268840","spotify:user:124275045","2017-02-09T15:38:56Z"
"spotify:track:4bjvLvKovcWqZwDbXT5QQX","Carry On","Crosby, Stills, Nash & Young","Deja Vu","1","1","265933","spotify:user:124275045","2017-02-12T02:05:17Z"
"spotify:track:5Db9VIdDsN5yu3Eu7CT0i4","Stay With Me","Sam Smith","In The Lonely Hour","1","3","172723","spotify:user:124275045","2017-02-09T22:12:47Z"
"spotify:track:68KlkUNTX8gRp7TrM1Ut5u","England","The National","High Violet (Expanded Edition)","1","10","340186","spotify:user:124275045","2017-02-10T18:55:27Z"
"spotify:track:7oRNU7Tmek0nm2lqyDojoG","Beach Baby","Bon Iver","Blood Bank","1","2","160093","spotify:user:124275045","2017-02-09T23:54:14Z"
"spotify:track:2d8ZliBnpT7WfOgvvCiAHN","Name For You","The Shins","Name For You","1","1","189493","spotify:user:124275045","2017-02-10T15:41:33Z"
"spotify:track:4yyg2J2uXOjCtCyT64984C","Ends of the Earth","Lord Huron","Lonesome Dreams","1","1","284146","spotify:user:124275045","2017-02-10T15:59:09Z"
"spotify:track:64zdnlftDUEpPQbOut0sV2","Fireproof","The National","Trouble Will Find Me","1","4","178106","spotify:user:124275045","2017-02-11T18:18:25Z"
"spotify:track:1Q1b8eVkUPGlpSArl8JAVw","Heart of Gold - 2009 Remaster","Neil Young","Harvest (Remastered Version)","1","4","187013","spotify:user:124275045","2017-02-12T01:55:03Z"
"spotify:track:3ZReTtt0VD8uMGbpUTUy6q","Funeral Pyre","Julien Baker","Funeral Pyre","1","1","278814","spotify:user:124275045","2017-02-14T18:11:02Z"
"spotify:track:6itWAD2WxmAVQgWuk85yXx","Stay With Me - Live From Spotify Berlin","Angus & Julia Stone","Spotify Sessions","1","1","174373","spotify:user:124275045","2017-02-16T14:51:16Z"
"spotify:track:5YF9LcLUnzyiiPul1DyZwa","Make You Better","The Decemberists","What A Terrible World, What A Beautiful World","1","4","307866","spotify:user:124275045","2017-02-17T15:50:56Z"
"spotify:track:0qreKJCa3gfqN5yCUJU97V","Beamish Boy","DAUNT","Beamish Boy","1","1","192126","spotify:user:124275045","2017-02-17T15:51:40Z"
"spotify:track:3OhVTItOZHy7RDPixSFMeb","Don’t Read the Classics","Owl & Mouse","Somewhere to Go","1","3","267927","spotify:user:124275045","2017-02-17T16:19:17Z"
