﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0Eg1fYRfNkdJoKlE6SKrjE","Sea Calls Me Home","Julia Holter","Have You In My Wilderness","1","5","187360","spotify:user:124275045","2016-06-01T14:56:57Z"
"spotify:track:7K6LFPfjdnN6QqvGzhvpRO","Like Real People Do","Hozier","Hozier","1","10","198026","spotify:user:124275045","2016-06-01T14:56:25Z"
"spotify:track:7nPISm9kJLgZVhkIozoLZS","Steady","The Staves","If I Was (Deluxe Version)","1","2","208893","spotify:user:124275045","2016-06-01T14:56:27Z"
"spotify:track:6i8ecOsx4J2Px1maiqzqoG","Everywhere","Fleetwood Mac","Tango In The Night","1","3","222733","spotify:user:124275045","2016-06-01T14:56:35Z"
"spotify:track:6RkJauLHQQhBnAxs8LHOp5","In The Long Run","The Staves","Dead & Born & Grown","1","6","165640","spotify:user:124275045","2016-06-01T14:56:31Z"
"spotify:track:7z5ai4q5uGrdEBzjHskPql","Coffee","Sylvan Esso","Coffee","1","1","269693","spotify:user:124275045","2016-06-02T12:58:00Z"
"spotify:track:6h83a1ZU0rarSb8HqbfuEc","Silver Dagger - Live at Cecil Sharp House","The Staves","Live At Cecil Sharp House EP","1","2","170030","spotify:user:124275045","2016-06-01T14:56:37Z"
"spotify:track:3p6u2A85mjpENdBs4cnWR4","King","Years & Years","Communion (Deluxe)","1","8","215360","spotify:user:124275045","2016-06-02T12:58:28Z"
"spotify:track:0QDAVg28NKJukHeqvevlAp","Teeth White","The Staves","If I Was (Deluxe Version)","1","10","220480","spotify:user:124275045","2016-06-01T14:56:40Z"
"spotify:track:140nBf3GZIWqPfrQKtdH7c","Ladies Of Cambridge","Vampire Weekend","Mansard Roof","1","2","158960","spotify:user:124275045","2016-06-02T12:57:41Z"
"spotify:track:2EB1aFLWC4uIfld5Z3Yj1z","Sugar Magnolia - 2013 Remaster","Grateful Dead","American Beauty","1","3","199398","spotify:user:124275045","2016-06-10T23:08:58Z"
"spotify:track:3vx3J3TSgqR6BW4JBXf4Ui","Eyes Shut","Years & Years","Communion (Deluxe)","1","6","198226","spotify:user:124275045","2016-06-02T13:39:12Z"
"spotify:track:2mw88vgemYFCMrZnuA3xEA","Silver Dagger","Dolly Parton","The Grass Is Blue","1","8","294906","spotify:user:124275045","2016-06-07T23:18:09Z"
"spotify:track:0bZ52QzCCKfrfOqs7za6lI","Cherry Wine - Live","Hozier","Hozier","1","13","240146","spotify:user:124275045","2016-06-06T19:32:55Z"
"spotify:track:1x9ahz0ALGHgbN9wwDjmre","Here Comes the Sun - Remastered","Nina Simone","Here Comes The Sun","1","1","214093","spotify:user:124275045","2016-06-16T23:43:29Z"
"spotify:track:2ZW6qIAt9ru1msbOZe45RP","Barangrill","Joni Mitchell","The Studio Albums [1968-1979]","5","3","172000","spotify:user:124275045","2016-06-08T16:04:29Z"
"spotify:track:0kp728Knw5PYvU3QzMZ0yJ","Uncle John's Band","Grateful Dead","Workingman's Dead","1","1","284909","spotify:user:124275045","2016-06-10T23:07:58Z"
"spotify:track:2PuUFT13yCzUOZun94WOXv","Suite: Judy Blue Eyes - Remastered","Crosby, Stills & Nash","Crosby, Stills & Nash [with Bonus Tracks]","1","1","444053","spotify:user:124275045","2016-06-10T23:09:35Z"
"spotify:track:2aH7WrX4iyMr9kxdF8hVln","O-o-h Child - Remastered","Nina Simone","Here Comes The Sun","1","3","195400","spotify:user:124275045","2016-06-16T23:49:43Z"
"spotify:local:The+Police:Every+Breath+You+Take%3A+The+Singles:King+Of+Pain:297","King Of Pain","The Police","Every Breath You Take: The Singles","0","0","297000","spotify:user:124275045","2016-06-25T13:41:16Z"
"spotify:track:1deWgqhgAzI6dY35TbKKh7","The Obvious Child","Paul Simon","The Rhythm Of The Saints","1","1","250226","spotify:user:124275045","2016-06-27T15:30:05Z"
"spotify:track:01Ouj17NKiLvm5iiapgSPx","Hollow Body","Many Rooms","Hollow Body","1","3","302000","spotify:user:124275045","2016-06-27T15:35:11Z"
"spotify:track:6PEcbqWLZAdlz1SXZFbAN8","Sour Cherry","The Kills","Midnight Boom","1","9","188946","spotify:user:124275045","2016-06-28T16:08:00Z"
